No,Kode,Kabupaten,JumlahSekolah,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,Tahun,KdProv,Provinsi
123.0, 0612,KABUPATEN ACEH UTARA,7,141,54.7,38.52,31.9,75.13,"50,06",2017,6,ACEH
124.0, 0613,KABUPATEN ACEH TIMUR,1,14,61.29,32.86,48.21,70.54,"53,23",2017,6,ACEH
125.0, 0614,KABUPATEN ACEH TAMIANG,3,59,56.68,30.81,38.05,67.46,"48,25",2017,6,ACEH
126.0, 0615,KABUPATEN ACEH SINGKIL,1,29,49.1,38.44,36.34,71.07,"48,74",2017,6,ACEH
127.0, 0616,KABUPATEN ACEH JAYA,1,16,50.38,41.13,43.28,74.01,"52,20",2017,6,ACEH
128.0, 0617,KABUPATEN ACEH BARAT,1,14,45.14,33.86,27.68,77.23,"45,98",2017,6,ACEH
129.0, 0618,KABUPATEN NAGAN RAYA,2,62,54.26,33.1,26.01,67.68,"45,26",2017,6,ACEH
130.0, 0619,KABUPATEN SIMEULUE,0,0,0.0,0.0,0.0,0.0,0,2017,6,ACEH
131.0, 0620,KABUPATEN ACEH BARAT DAYA,0,0,0.0,0.0,0.0,0.0,0,2017,6,ACEH
132.0, 0621,KABUPATEN ACEH SELATAN,1,20,50.3,38.0,65.0,72.0,"56,33",2017,6,ACEH
133.0, 0622,KABUPATEN ACEH TENGGARA,8,152,39.62,33.33,31.51,70.24,"43,68",2017,6,ACEH
134.0, 0623,KABUPATEN GAYO LUES,0,0,0.0,0.0,0.0,0.0,0,2017,6,ACEH
112.0, 0601,KOTA BANDA ACEH,3,164,63.22,42.43,34.27,42.84,"45,69",2018,6,ACEH
113.0, 0602,KOTA SABANG,0,0,0.0,0.0,0.0,0.0,0,2018,6,ACEH
114.0, 0603,KOTA LHOKSEUMAWE,5,128,54.77,35.56,28.18,35.41,"38,48",2018,6,ACEH
115.0, 0604,KOTA LANGSA,4,103,56.24,34.58,28.93,34.47,"38,56",2018,6,ACEH
116.0, 0605,KOTA SUBULUSSALAM,0,0,0.0,0.0,0.0,0.0,0,2018,6,ACEH
117.0, 0606,KABUPATEN ACEH BESAR,2,90,59.65,37.16,28.69,33.39,"39,72",2018,6,ACEH
118.0, 0607,KABUPATEN PIDIE,6,277,45.25,29.75,28.09,29.83,"33,23",2018,6,ACEH
119.0, 0608,KABUPATEN PIDIE JAYA,0,0,0.0,0.0,0.0,0.0,0,2018,6,ACEH
120.0, 0609,KABUPATEN BIREUEN,3,129,55.35,32.65,27.25,35.39,"37,66",2018,6,ACEH
121.0, 0610,KABUPATEN ACEH TENGAH,1,4,56.5,39.0,27.5,38.75,"40,44",2018,6,ACEH
122.0, 0611,KABUPATEN BENER MERIAH,0,0,0.0,0.0,0.0,0.0,0,2018,6,ACEH
123.0, 0612,KABUPATEN ACEH UTARA,7,220,49.76,33.07,27.1,35.78,"36,43",2018,6,ACEH
124.0, 0613,KABUPATEN ACEH TIMUR,1,20,53.2,31.2,29.0,37.13,"37,63",2018,6,ACEH
125.0, 0614,KABUPATEN ACEH TAMIANG,3,58,54.31,33.76,26.94,34.36,"37,34",2018,6,ACEH
126.0, 0615,KABUPATEN ACEH SINGKIL,1,30,52.07,39.0,30.42,45.33,"41,71",2018,6,ACEH
127.0, 0616,KABUPATEN ACEH JAYA,1,43,54.6,40.79,29.19,37.62,"40,55",2018,6,ACEH
128.0, 0617,KABUPATEN ACEH BARAT,1,9,47.33,29.56,23.06,35.83,"33,95",2018,6,ACEH
129.0, 0618,KABUPATEN NAGAN RAYA,3,108,55.83,32.08,26.34,32.43,"36,67",2018,6,ACEH
130.0, 0619,KABUPATEN SIMEULUE,0,0,0.0,0.0,0.0,0.0,0,2018,6,ACEH
131.0, 0620,KABUPATEN ACEH BARAT DAYA,0,0,0.0,0.0,0.0,0.0,0,2018,6,ACEH
132.0, 0621,KABUPATEN ACEH SELATAN,1,28,52.14,27.29,29.38,31.96,"35,19",2018,6,ACEH
133.0, 0622,KABUPATEN ACEH TENGGARA,8,187,41.98,28.35,26.02,31.75,"32,03",2018,6,ACEH
134.0, 0623,KABUPATEN GAYO LUES,0,0,0.0,0.0,0.0,0.0,0,2018,6,ACEH
112.0, 0601,KOTA BANDA ACEH,3,145,64.39,40.49,35.09,41.95,"45,48",2019,6,ACEH
113.0, 0602,KOTA SABANG,0,0,0.0,0.0,0.0,0.0,0,2019,6,ACEH
114.0, 0603,KOTA LHOKSEUMAWE,5,96,59.31,42.08,38.68,42.22,"45,57",2019,6,ACEH
115.0, 0604,KOTA LANGSA,4,89,58.13,36.76,30.86,37.56,"40,83",2019,6,ACEH
116.0, 0605,KOTA SUBULUSSALAM,0,0,0.0,0.0,0.0,0.0,0,2019,6,ACEH
117.0, 0606,KABUPATEN ACEH BESAR,3,105,59.49,39.16,29.95,34.48,"40,77",2019,6,ACEH
118.0, 0607,KABUPATEN PIDIE,6,272,47.21,32.56,30.4,31.5,"35,42",2019,6,ACEH
119.0, 0608,KABUPATEN PIDIE JAYA,2,44,55.32,34.87,35.57,39.15,"41,23",2019,6,ACEH
120.0, 0609,KABUPATEN BIREUEN,4,159,59.22,34.16,30.09,37.72,"40,30",2019,6,ACEH
121.0, 0610,KABUPATEN ACEH TENGAH,1,8,56.75,33.5,32.81,44.69,"41,94",2019,6,ACEH
122.0, 0611,KABUPATEN BENER MERIAH,0,0,0.0,0.0,0.0,0.0,0,2019,6,ACEH
123.0, 0612,KABUPATEN ACEH UTARA,9,305,48.46,36.67,32.72,34.23,"38,02",2019,6,ACEH
124.0, 0613,KABUPATEN ACEH TIMUR,1,22,56.55,34.27,29.43,33.07,"38,33",2019,6,ACEH
125.0, 0614,KABUPATEN ACEH TAMIANG,3,85,49.74,33.69,31.59,33.59,"37,15",2019,6,ACEH
126.0, 0615,KABUPATEN ACEH SINGKIL,2,64,52.22,41.81,35.86,45.27,"43,79",2019,6,ACEH
127.0, 0616,KABUPATEN ACEH JAYA,1,23,49.13,44.87,30.65,36.41,"40,27",2019,6,ACEH
128.0, 0617,KABUPATEN ACEH BARAT,1,10,52.2,38.2,33.75,50.5,"43,66",2019,6,ACEH
129.0, 0618,KABUPATEN NAGAN RAYA,3,112,56.33,40.78,32.5,37.95,"41,89",2019,6,ACEH
130.0, 0619,KABUPATEN SIMEULUE,0,0,0.0,0.0,0.0,0.0,0,2019,6,ACEH
131.0, 0620,KABUPATEN ACEH BARAT DAYA,0,0,0.0,0.0,0.0,0.0,0,2019,6,ACEH
132.0, 0621,KABUPATEN ACEH SELATAN,1,14,55.14,42.14,46.79,35.36,"44,86",2019,6,ACEH
133.0, 0622,KABUPATEN ACEH TENGGARA,9,220,45.64,31.37,29.84,32.57,"34,86",2019,6,ACEH
134.0, 0623,KABUPATEN GAYO LUES,0,0,0.0,0.0,0.0,0.0,0,2019,6,ACEH
269.0, 0701,KOTA MEDAN,135,12686,61.23,67.75,70.12,80.89,"70,00",2015,7,SUMATERA UTARA
270.0, 0701,KOTA MEDAN,135,12686,85.98,84.65,84.22,85.93,"85,20",2015,7,SUMATERA UTARA
271.0, 0702,KOTA PEMATANGSIANTAR,30,2656,62.86,69.17,73.37,80.2,"71,40",2015,7,SUMATERA UTARA
272.0, 0702,KOTA PEMATANGSIANTAR,30,2656,84.41,84.12,83.82,84.41,"84,19",2015,7,SUMATERA UTARA
273.0, 0703,KOTA BINJAI,19,2125,67.95,75.0,71.57,79.15,"73,42",2015,7,SUMATERA UTARA
274.0, 0703,KOTA BINJAI,19,2125,86.46,85.75,86.38,87.18,"86,44",2015,7,SUMATERA UTARA
275.0, 0704,KOTA TEBING TINGGI,10,753,57.59,62.14,67.0,80.32,"66,76",2015,7,SUMATERA UTARA
276.0, 0704,KOTA TEBING TINGGI,10,753,88.8,88.05,88.76,89.43,"88,76",2015,7,SUMATERA UTARA
277.0, 0705,KOTA TANJUNG BALAI,2,109,49.44,44.98,31.58,81.48,"51,87",2015,7,SUMATERA UTARA
278.0, 0705,KOTA TANJUNG BALAI,2,109,86.15,85.61,86.43,84.07,"85,57",2015,7,SUMATERA UTARA
279.0, 0706,KOTA SIBOLGA,5,459,50.84,38.97,26.54,84.22,"50,14",2015,7,SUMATERA UTARA
280.0, 0706,KOTA SIBOLGA,5,459,87.88,85.35,85.08,87.42,"86,43",2015,7,SUMATERA UTARA
281.0, 0707,KOTA PADANGSIDIMPUAN,13,1210,65.43,62.94,61.76,78.62,"67,19",2015,7,SUMATERA UTARA
282.0, 0707,KOTA PADANGSIDIMPUAN,13,1210,87.06,86.29,87.73,86.86,"86,99",2015,7,SUMATERA UTARA
283.0, 0708,KOTA GUNUNGSITOLI,6,766,52.13,52.19,40.22,76.52,"55,27",2015,7,SUMATERA UTARA
284.0, 0708,KOTA GUNUNGSITOLI,6,766,85.06,83.58,82.08,83.96,"83,67",2015,7,SUMATERA UTARA
285.0, 0709,KABUPATEN DELISERDANG,123,7949,60.93,68.02,76.13,80.98,"71,52",2015,7,SUMATERA UTARA
286.0, 0709,KABUPATEN DELISERDANG,123,7949,86.97,86.43,86.15,86.77,"86,58",2015,7,SUMATERA UTARA
287.0, 0710,KABUPATEN LANGKAT,48,4157,74.78,76.75,72.54,79.86,"75,98",2015,7,SUMATERA UTARA
288.0, 0710,KABUPATEN LANGKAT,48,4157,87.18,86.55,86.56,87.24,"86,88",2015,7,SUMATERA UTARA
289.0, 0711,KABUPATEN SIMALUNGUN,35,2658,64.21,72.4,80.98,79.61,"74,30",2015,7,SUMATERA UTARA
290.0, 0711,KABUPATEN SIMALUNGUN,35,2658,84.06,83.33,83.62,84.03,"83,76",2015,7,SUMATERA UTARA
291.0, 0712,KABUPATEN KARO,10,654,66.73,75.33,81.17,77.8,"75,26",2015,7,SUMATERA UTARA
292.0, 0712,KABUPATEN KARO,10,654,84.73,83.67,82.66,84.69,"83,94",2015,7,SUMATERA UTARA
293.0, 0713,KABUPATEN DAIRI,11,1253,53.18,40.78,27.82,74.29,"49,02",2015,7,SUMATERA UTARA
294.0, 0713,KABUPATEN DAIRI,11,1253,86.63,85.85,84.62,86.41,"85,88",2015,7,SUMATERA UTARA
295.0, 0714,KABUPATEN ASAHAN,22,1963,69.82,72.48,78.79,84.05,"76,29",2015,7,SUMATERA UTARA
296.0, 0714,KABUPATEN ASAHAN,22,1963,85.84,85.13,84.57,85.94,"85,37",2015,7,SUMATERA UTARA
297.0, 0715,KABUPATEN LABUHANBATU,22,1541,74.48,56.91,78.21,79.72,"72,33",2015,7,SUMATERA UTARA
298.0, 0715,KABUPATEN LABUHANBATU,22,1541,85.14,84.12,83.92,85.66,"84,71",2015,7,SUMATERA UTARA
299.0, 0716,KABUPATEN TAPANULI UTARA,13,817,48.08,47.92,28.49,79.84,"51,08",2015,7,SUMATERA UTARA
300.0, 0716,KABUPATEN TAPANULI UTARA,13,817,86.89,86.47,86.36,88.02,"86,94",2015,7,SUMATERA UTARA
301.0, 0717,KABUPATEN TAPANULI TENGAH,9,700,56.65,54.44,50.9,79.96,"60,49",2015,7,SUMATERA UTARA
302.0, 0717,KABUPATEN TAPANULI TENGAH,9,700,86.58,85.55,84.91,85.57,"85,65",2015,7,SUMATERA UTARA
303.0, 0718,KABUPATEN TAPANULI SELATAN,3,66,65.29,63.72,67.58,72.94,"67,38",2015,7,SUMATERA UTARA
304.0, 0718,KABUPATEN TAPANULI SELATAN,3,66,82.28,80.51,81.41,81.86,"81,52",2015,7,SUMATERA UTARA
305.0, 0719,KABUPATEN NIAS,1,92,43.18,66.79,61.63,75.74,"61,84",2015,7,SUMATERA UTARA
306.0, 0719,KABUPATEN NIAS,1,92,82.68,83.46,83.89,84.13,"83,54",2015,7,SUMATERA UTARA
307.0, 0720,KABUPATEN TOBA SAMOSIR,14,639,70.04,71.39,71.18,78.87,"72,87",2015,7,SUMATERA UTARA
308.0, 0720,KABUPATEN TOBA SAMOSIR,14,639,80.9,81.08,80.0,81.47,"80,86",2015,7,SUMATERA UTARA
309.0, 0721,KABUPATEN MANDAILING NATAL,8,514,50.36,36.23,27.43,73.7,"46,93",2015,7,SUMATERA UTARA
310.0, 0721,KABUPATEN MANDAILING NATAL,8,514,87.3,86.87,86.45,87.82,"87,11",2015,7,SUMATERA UTARA
311.0, 0722,KABUPATEN HUMBANG HASUNDUTAN,5,257,61.42,61.32,59.79,77.94,"65,12",2015,7,SUMATERA UTARA
312.0, 0722,KABUPATEN HUMBANG HASUNDUTAN,5,257,83.8,82.35,82.07,82.74,"82,74",2015,7,SUMATERA UTARA
313.0, 0723,KABUPATEN PAKPAK BHARAT,0,0,0.0,0.0,0.0,0.0,0,2015,7,SUMATERA UTARA
314.0, 0723,KABUPATEN PAKPAK BHARAT,0,0,0.0,0.0,0.0,0.0,0,2015,7,SUMATERA UTARA
315.0, 0724,KABUPATEN NIAS SELATAN,10,599,61.16,68.14,60.0,77.48,"66,70",2015,7,SUMATERA UTARA
316.0, 0724,KABUPATEN NIAS SELATAN,10,599,83.51,82.43,83.23,84.76,"83,48",2015,7,SUMATERA UTARA
317.0, 0725,KABUPATEN SAMOSIR,3,302,64.98,69.88,80.36,77.64,"73,22",2015,7,SUMATERA UTARA
318.0, 0725,KABUPATEN SAMOSIR,3,302,84.03,84.28,84.18,83.25,"83,94",2015,7,SUMATERA UTARA
319.0, 0726,KABUPATEN SERDANG BEDAGAI,20,1498,69.89,76.51,85.78,83.41,"78,90",2015,7,SUMATERA UTARA
320.0, 0726,KABUPATEN SERDANG BEDAGAI,20,1498,86.69,85.32,85.09,85.85,"85,74",2015,7,SUMATERA UTARA
321.0, 0727,KABUPATEN BATUBARA,11,1125,46.37,42.51,28.09,76.16,"48,28",2015,7,SUMATERA UTARA
322.0, 0727,KABUPATEN BATUBARA,11,1125,88.63,87.9,88.68,89.18,"88,60",2015,7,SUMATERA UTARA
323.0, 0728,KABUPATEN PADANGLAWAS UTARA,4,256,60.56,65.58,64.26,76.86,"66,82",2015,7,SUMATERA UTARA
324.0, 0728,KABUPATEN PADANGLAWAS UTARA,4,256,82.92,83.1,84.32,84.97,"83,83",2015,7,SUMATERA UTARA
325.0, 0729,KABUPATEN PADANGLAWAS,5,363,69.64,64.14,70.84,80.16,"71,20",2015,7,SUMATERA UTARA
326.0, 0729,KABUPATEN PADANGLAWAS,5,363,86.17,85.3,85.1,85.28,"85,46",2015,7,SUMATERA UTARA
327.0, 0730,KABUPATEN LABUHANBATU UTARA,12,1397,71.58,73.59,73.33,77.07,"73,89",2015,7,SUMATERA UTARA
328.0, 0730,KABUPATEN LABUHANBATU UTARA,12,1397,81.39,80.23,80.18,81.9,"80,93",2015,7,SUMATERA UTARA
329.0, 0731,KABUPATEN LABUHANBATU SELATAN,15,991,71.34,63.08,77.35,79.9,"72,92",2015,7,SUMATERA UTARA
330.0, 0731,KABUPATEN LABUHANBATU SELATAN,15,991,84.08,81.39,81.06,83.69,"82,56",2015,7,SUMATERA UTARA
331.0, 0732,KABUPATEN NIAS UTARA,2,48,69.56,85.3,69.48,78.58,"75,73",2015,7,SUMATERA UTARA
332.0, 0732,KABUPATEN NIAS UTARA,2,48,89.19,87.85,88.21,86.92,"88,04",2015,7,SUMATERA UTARA
333.0, 0733,KABUPATEN NIAS BARAT,1,64,57.75,71.45,87.89,82.44,"74,88",2015,7,SUMATERA UTARA
334.0, 0733,KABUPATEN NIAS BARAT,1,64,89.22,88.99,89.34,89.53,"89,27",2015,7,SUMATERA UTARA
135.0, 0701,KOTA MEDAN,137,11834,70.16,63.8,58.31,76.44,"67,18",2016,7,SUMATERA UTARA
136.0, 0702,KOTA PEMATANGSIANTAR,31,2533,72.4,71.51,63.44,76.75,"71,03",2016,7,SUMATERA UTARA
137.0, 0703,KOTA BINJAI,19,1838,75.94,67.99,63.71,76.74,"71,10",2016,7,SUMATERA UTARA
138.0, 0704,KOTA TEBING TINGGI,11,699,74.48,59.48,77.38,79.39,"72,68",2016,7,SUMATERA UTARA
139.0, 0705,KOTA TANJUNG BALAI,2,109,58.0,47.94,24.91,78.39,"52,31",2016,7,SUMATERA UTARA
140.0, 0706,KOTA SIBOLGA,5,353,59.02,39.24,27.07,83.45,"52,20",2016,7,SUMATERA UTARA
141.0, 0707,KOTA PADANGSIDIMPUAN,13,1088,65.47,61.6,61.12,77.24,"66,36",2016,7,SUMATERA UTARA
142.0, 0708,KOTA GUNUNGSITOLI,6,708,60.63,59.45,59.14,73.71,"63,23",2016,7,SUMATERA UTARA
143.0, 0709,KABUPATEN DELISERDANG,111,7820,67.13,63.97,67.14,77.09,"68,83",2016,7,SUMATERA UTARA
144.0, 0710,KABUPATEN LANGKAT,53,4248,72.88,64.28,53.32,75.72,"66,55",2016,7,SUMATERA UTARA
145.0, 0711,KABUPATEN SIMALUNGUN,35,2650,76.09,75.75,73.07,77.11,"75,51",2016,7,SUMATERA UTARA
146.0, 0712,KABUPATEN KARO,10,569,58.39,43.41,27.05,70.2,"49,76",2016,7,SUMATERA UTARA
147.0, 0713,KABUPATEN DAIRI,10,1326,62.35,46.13,35.05,73.38,"54,23",2016,7,SUMATERA UTARA
148.0, 0714,KABUPATEN ASAHAN,24,1621,58.96,48.72,36.09,73.49,"54,32",2016,7,SUMATERA UTARA
149.0, 0715,KABUPATEN LABUHANBATU,21,1180,79.61,82.69,79.17,79.5,"80,24",2016,7,SUMATERA UTARA
150.0, 0716,KABUPATEN TAPANULI UTARA,14,794,58.51,42.91,37.02,78.18,"54,16",2016,7,SUMATERA UTARA
151.0, 0717,KABUPATEN TAPANULI TENGAH,11,691,58.02,39.27,27.68,76.51,"50,37",2016,7,SUMATERA UTARA
152.0, 0718,KABUPATEN TAPANULI SELATAN,4,91,65.97,62.48,63.3,74.79,"66,64",2016,7,SUMATERA UTARA
153.0, 0719,KABUPATEN NIAS,2,108,57.29,53.52,30.27,70.17,"52,81",2016,7,SUMATERA UTARA
154.0, 0720,KABUPATEN TOBA SAMOSIR,14,636,62.53,46.73,36.76,73.77,"54,95",2016,7,SUMATERA UTARA
155.0, 0721,KABUPATEN MANDAILING NATAL,8,349,56.01,40.28,27.69,71.04,"48,76",2016,7,SUMATERA UTARA
156.0, 0722,KABUPATEN HUMBANG HASUNDUTAN,4,167,57.41,37.15,25.16,73.14,"48,22",2016,7,SUMATERA UTARA
157.0, 0723,KABUPATEN PAKPAK BHARAT,0,0,0.0,0.0,0.0,0.0,0,2016,7,SUMATERA UTARA
158.0, 0724,KABUPATEN NIAS SELATAN,10,587,62.58,65.64,61.57,72.43,"65,56",2016,7,SUMATERA UTARA
159.0, 0725,KABUPATEN SAMOSIR,3,314,77.91,75.94,76.28,74.24,"76,09",2016,7,SUMATERA UTARA
160.0, 0726,KABUPATEN SERDANG BEDAGAI,25,1411,67.39,66.12,60.58,78.22,"68,08",2016,7,SUMATERA UTARA
161.0, 0727,KABUPATEN BATUBARA,11,1200,54.13,40.3,24.53,77.61,"49,14",2016,7,SUMATERA UTARA
162.0, 0728,KABUPATEN PADANGLAWAS UTARA,4,226,71.62,68.15,64.24,74.07,"69,52",2016,7,SUMATERA UTARA
163.0, 0729,KABUPATEN PADANGLAWAS,6,366,75.03,66.92,63.14,78.57,"70,92",2016,7,SUMATERA UTARA
164.0, 0730,KABUPATEN LABUHANBATU UTARA,13,1208,71.2,67.02,61.57,73.4,"68,30",2016,7,SUMATERA UTARA
165.0, 0731,KABUPATEN LABUHANBATU SELATAN,17,1021,79.33,77.64,72.79,78.91,"77,17",2016,7,SUMATERA UTARA
166.0, 0732,KABUPATEN NIAS UTARA,1,36,86.72,82.0,66.04,77.84,"78,15",2016,7,SUMATERA UTARA
167.0, 0733,KABUPATEN NIAS BARAT,1,52,68.0,64.69,71.73,79.72,"71,04",2016,7,SUMATERA UTARA
135.0, 0701,KOTA MEDAN,137,12221,60.71,39.53,34.36,72.38,"51,75",2017,7,SUMATERA UTARA
136.0, 0702,KOTA PEMATANGSIANTAR,32,2585,61.23,38.98,35.9,73.58,"52,42",2017,7,SUMATERA UTARA
137.0, 0703,KOTA BINJAI,21,1990,56.84,42.75,40.32,75.11,"53,76",2017,7,SUMATERA UTARA
138.0, 0704,KOTA TEBING TINGGI,12,786,54.04,32.85,28.04,74.36,"47,32",2017,7,SUMATERA UTARA
139.0, 0705,KOTA TANJUNG BALAI,2,132,51.77,30.85,23.46,74.6,"45,17",2017,7,SUMATERA UTARA
140.0, 0706,KOTA SIBOLGA,4,344,58.26,32.28,29.32,75.74,"48,90",2017,7,SUMATERA UTARA
141.0, 0707,KOTA PADANGSIDIMPUAN,13,869,56.59,34.45,32.58,71.8,"48,86",2017,7,SUMATERA UTARA
142.0, 0708,KOTA GUNUNGSITOLI,6,780,57.81,33.71,31.03,72.11,"48,67",2017,7,SUMATERA UTARA
143.0, 0709,KABUPATEN DELISERDANG,110,8398,63.64,46.04,51.86,76.23,"59,44",2017,7,SUMATERA UTARA
144.0, 0710,KABUPATEN LANGKAT,53,4447,58.0,38.71,37.5,72.49,"51,68",2017,7,SUMATERA UTARA
145.0, 0711,KABUPATEN SIMALUNGUN,36,2796,59.77,42.69,39.23,74.15,"53,96",2017,7,SUMATERA UTARA
146.0, 0712,KABUPATEN KARO,9,488,57.52,32.99,32.21,61.74,"46,12",2017,7,SUMATERA UTARA
147.0, 0713,KABUPATEN DAIRI,10,1164,58.39,32.42,29.53,73.99,"48,58",2017,7,SUMATERA UTARA
148.0, 0714,KABUPATEN ASAHAN,28,1823,58.01,35.47,35.55,72.08,"50,28",2017,7,SUMATERA UTARA
149.0, 0715,KABUPATEN LABUHANBATU,23,1286,62.22,49.73,54.86,80.6,"61,85",2017,7,SUMATERA UTARA
150.0, 0716,KABUPATEN TAPANULI UTARA,14,657,54.39,36.96,30.41,77.1,"49,72",2017,7,SUMATERA UTARA
151.0, 0717,KABUPATEN TAPANULI TENGAH,11,683,59.3,34.04,32.62,75.53,"50,37",2017,7,SUMATERA UTARA
152.0, 0718,KABUPATEN TAPANULI SELATAN,4,132,63.71,57.56,76.27,79.6,"69,29",2017,7,SUMATERA UTARA
153.0, 0719,KABUPATEN NIAS,2,90,44.73,30.31,24.17,71.23,"42,61",2017,7,SUMATERA UTARA
154.0, 0720,KABUPATEN TOBA SAMOSIR,14,576,58.98,41.33,49.14,70.67,"55,03",2017,7,SUMATERA UTARA
155.0, 0721,KABUPATEN MANDAILING NATAL,8,456,53.71,31.92,29.25,74.06,"47,24",2017,7,SUMATERA UTARA
156.0, 0722,KABUPATEN HUMBANG HASUNDUTAN,4,175,51.85,30.73,25.79,68.84,"44,30",2017,7,SUMATERA UTARA
157.0, 0723,KABUPATEN PAKPAK BHARAT,0,0,0.0,0.0,0.0,0.0,0,2017,7,SUMATERA UTARA
158.0, 0724,KABUPATEN NIAS SELATAN,12,608,59.97,60.61,51.47,74.37,"61,61",2017,7,SUMATERA UTARA
159.0, 0725,KABUPATEN SAMOSIR,3,230,59.06,56.01,43.27,77.18,"58,88",2017,7,SUMATERA UTARA
160.0, 0726,KABUPATEN SERDANG BEDAGAI,26,1572,56.93,43.08,37.98,77.38,"53,84",2017,7,SUMATERA UTARA
161.0, 0727,KABUPATEN BATUBARA,13,1120,56.79,36.2,32.67,72.75,"49,60",2017,7,SUMATERA UTARA
162.0, 0728,KABUPATEN PADANGLAWAS UTARA,4,205,51.67,50.84,43.45,74.59,"55,14",2017,7,SUMATERA UTARA
163.0, 0729,KABUPATEN PADANGLAWAS,7,391,54.97,34.03,34.44,71.07,"48,63",2017,7,SUMATERA UTARA
164.0, 0730,KABUPATEN LABUHANBATU UTARA,13,1253,62.51,49.6,45.85,76.03,"58,50",2017,7,SUMATERA UTARA
165.0, 0731,KABUPATEN LABUHANBATU SELATAN,17,1023,61.96,50.89,48.69,77.36,"59,73",2017,7,SUMATERA UTARA
166.0, 0732,KABUPATEN NIAS UTARA,2,71,71.1,68.65,77.01,73.85,"72,65",2017,7,SUMATERA UTARA
167.0, 0733,KABUPATEN NIAS BARAT,1,70,63.66,53.74,67.11,83.17,"66,92",2017,7,SUMATERA UTARA
135.0, 0701,KOTA MEDAN,142,12176,58.14,38.12,30.11,39.84,"41,55",2018,7,SUMATERA UTARA
136.0, 0702,KOTA PEMATANGSIANTAR,32,2399,60.52,37.92,31.79,42.47,"43,18",2018,7,SUMATERA UTARA
137.0, 0703,KOTA BINJAI,21,1996,55.11,32.89,28.43,37.13,"38,39",2018,7,SUMATERA UTARA
138.0, 0704,KOTA TEBING TINGGI,13,848,53.56,32.09,27.35,35.83,"37,21",2018,7,SUMATERA UTARA
139.0, 0705,KOTA TANJUNG BALAI,2,98,52.85,31.62,28.01,32.91,"36,35",2018,7,SUMATERA UTARA
140.0, 0706,KOTA SIBOLGA,5,254,55.61,35.48,29.77,36.99,"39,46",2018,7,SUMATERA UTARA
141.0, 0707,KOTA PADANGSIDIMPUAN,13,799,55.74,34.23,30.15,36.73,"39,21",2018,7,SUMATERA UTARA
142.0, 0708,KOTA GUNUNGSITOLI,6,699,57.73,35.75,30.4,39.65,"40,88",2018,7,SUMATERA UTARA
143.0, 0709,KABUPATEN DELISERDANG,109,8869,55.41,36.89,31.34,39.26,"40,73",2018,7,SUMATERA UTARA
144.0, 0710,KABUPATEN LANGKAT,57,4573,53.25,31.42,27.32,35.61,"36,90",2018,7,SUMATERA UTARA
145.0, 0711,KABUPATEN SIMALUNGUN,37,2894,58.19,41.57,33.34,42.8,"43,98",2018,7,SUMATERA UTARA
146.0, 0712,KABUPATEN KARO,9,512,55.68,33.52,29.93,38.34,"39,37",2018,7,SUMATERA UTARA
147.0, 0713,KABUPATEN DAIRI,11,1288,58.11,35.15,29.29,40.63,"40,80",2018,7,SUMATERA UTARA
148.0, 0714,KABUPATEN ASAHAN,29,2049,55.92,32.63,28.46,35.96,"38,24",2018,7,SUMATERA UTARA
149.0, 0715,KABUPATEN LABUHANBATU,21,1225,56.29,42.0,36.15,43.04,"44,37",2018,7,SUMATERA UTARA
150.0, 0716,KABUPATEN TAPANULI UTARA,14,721,53.59,33.88,30.99,37.23,"38,92",2018,7,SUMATERA UTARA
151.0, 0717,KABUPATEN TAPANULI TENGAH,11,702,56.1,34.15,31.53,42.73,"41,13",2018,7,SUMATERA UTARA
152.0, 0718,KABUPATEN TAPANULI SELATAN,2,73,64.99,58.79,46.44,49.15,"54,84",2018,7,SUMATERA UTARA
153.0, 0719,KABUPATEN NIAS,2,97,40.93,37.3,26.47,37.29,"35,50",2018,7,SUMATERA UTARA
154.0, 0720,KABUPATEN TOBA SAMOSIR,13,505,57.35,35.45,28.26,38.86,"39,98",2018,7,SUMATERA UTARA
155.0, 0721,KABUPATEN MANDAILING NATAL,9,357,52.72,30.83,28.66,33.24,"36,36",2018,7,SUMATERA UTARA
156.0, 0722,KABUPATEN HUMBANG HASUNDUTAN,3,145,54.21,30.53,26.86,33.71,"36,33",2018,7,SUMATERA UTARA
157.0, 0723,KABUPATEN PAKPAK BHARAT,0,0,0.0,0.0,0.0,0.0,0,2018,7,SUMATERA UTARA
158.0, 0724,KABUPATEN NIAS SELATAN,13,560,56.14,58.57,45.17,46.1,"51,50",2018,7,SUMATERA UTARA
159.0, 0725,KABUPATEN SAMOSIR,3,280,56.78,32.67,29.38,37.03,"38,97",2018,7,SUMATERA UTARA
160.0, 0726,KABUPATEN SERDANG BEDAGAI,27,1907,52.84,35.08,29.91,37.72,"38,89",2018,7,SUMATERA UTARA
161.0, 0727,KABUPATEN BATUBARA,14,1364,53.89,32.63,29.29,35.58,"37,85",2018,7,SUMATERA UTARA
162.0, 0728,KABUPATEN PADANGLAWAS UTARA,5,229,52.25,33.83,28.65,37.81,"38,14",2018,7,SUMATERA UTARA
163.0, 0729,KABUPATEN PADANGLAWAS,9,434,54.67,35.34,29.32,40.03,"39,84",2018,7,SUMATERA UTARA
