No,Kode,Kabupaten,JumlahSekolah,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,Tahun,KdProv,Provinsi
281.0, 1512,KABUPATEN BALANGAN,3,484,66.98,39.86,34.26,44.06,"46,29",2019,15,KALIMANTAN SELATAN
282.0, 1513,KABUPATEN TANAH BUMBU,7,1454,68.13,42.17,33.76,45.27,"47,33",2019,15,KALIMANTAN SELATAN
565.0, 1601,KOTA SAMARINDA,22,4202,65.03,46.93,34.8,77.01,"55,94",2015,16,KALIMANTAN TIMUR
566.0, 1601,KOTA SAMARINDA,22,4202,84.12,83.71,83.59,84.92,"84,09",2015,16,KALIMANTAN TIMUR
567.0, 1602,KOTA BALIKPAPAN,6,2210,72.55,59.5,47.06,76.15,"63,82",2015,16,KALIMANTAN TIMUR
568.0, 1602,KOTA BALIKPAPAN,6,2210,81.85,78.21,78.68,80.47,"79,80",2015,16,KALIMANTAN TIMUR
569.0, 1603,KOTA BONTANG,3,560,74.43,56.29,47.81,79.27,"64,45",2015,16,KALIMANTAN TIMUR
570.0, 1603,KOTA BONTANG,3,560,79.45,76.07,76.94,78.42,"77,72",2015,16,KALIMANTAN TIMUR
571.0, 1604,KABUPATEN KUTAI KARTANEGARA,11,1003,61.04,45.37,33.95,78.28,"54,66",2015,16,KALIMANTAN TIMUR
572.0, 1604,KABUPATEN KUTAI KARTANEGARA,11,1003,83.79,81.5,82.45,83.99,"82,93",2015,16,KALIMANTAN TIMUR
573.0, 1605,KABUPATEN KUTAI TIMUR,10,660,72.43,55.81,54.26,78.27,"65,19",2015,16,KALIMANTAN TIMUR
574.0, 1605,KABUPATEN KUTAI TIMUR,10,660,80.31,78.37,78.14,80.4,"79,31",2015,16,KALIMANTAN TIMUR
575.0, 1606,KABUPATEN KUTAI BARAT,7,536,71.77,62.07,66.31,81.71,"70,47",2015,16,KALIMANTAN TIMUR
576.0, 1606,KABUPATEN KUTAI BARAT,7,536,85.36,83.2,83.17,85.69,"84,36",2015,16,KALIMANTAN TIMUR
577.0, 1607,KABUPATEN PASER,4,796,66.52,43.5,35.87,78.82,"56,18",2015,16,KALIMANTAN TIMUR
578.0, 1607,KABUPATEN PASER,4,796,82.77,79.05,80.89,83.59,"81,58",2015,16,KALIMANTAN TIMUR
579.0, 1608,KABUPATEN PENAJAM PASER UTARA,6,639,67.6,47.35,38.49,80.12,"58,39",2015,16,KALIMANTAN TIMUR
580.0, 1608,KABUPATEN PENAJAM PASER UTARA,6,639,84.63,83.78,83.58,85.4,"84,35",2015,16,KALIMANTAN TIMUR
581.0, 1609,KABUPATEN BERAU,7,486,72.84,56.12,53.71,80.0,"65,67",2015,16,KALIMANTAN TIMUR
582.0, 1609,KABUPATEN BERAU,7,486,77.64,76.79,72.35,80.49,"76,82",2015,16,KALIMANTAN TIMUR
583.0, 1610,KABUPATEN MAHAKAM ULU,0,0,0.0,0.0,0.0,0.0,0,2015,16,KALIMANTAN TIMUR
584.0, 1610,KABUPATEN MAHAKAM ULU,0,0,0.0,0.0,0.0,0.0,0,2015,16,KALIMANTAN TIMUR
283.0, 1601,KOTA SAMARINDA,21,4394,63.22,51.63,34.0,76.72,"56,39",2016,16,KALIMANTAN TIMUR
284.0, 1602,KOTA BALIKPAPAN,6,2337,72.49,66.45,45.9,77.45,"65,57",2016,16,KALIMANTAN TIMUR
285.0, 1603,KOTA BONTANG,3,549,71.54,62.17,49.28,74.93,"64,48",2016,16,KALIMANTAN TIMUR
286.0, 1604,KABUPATEN KUTAI KARTANEGARA,11,1132,58.1,47.99,33.17,75.95,"53,80",2016,16,KALIMANTAN TIMUR
287.0, 1605,KABUPATEN KUTAI TIMUR,10,716,66.43,60.19,56.47,77.66,"65,19",2016,16,KALIMANTAN TIMUR
288.0, 1606,KABUPATEN KUTAI BARAT,7,475,60.39,52.51,37.83,75.99,"56,68",2016,16,KALIMANTAN TIMUR
289.0, 1607,KABUPATEN PASER,4,843,65.23,49.6,35.51,74.94,"56,32",2016,16,KALIMANTAN TIMUR
290.0, 1608,KABUPATEN PENAJAM PASER UTARA,6,576,61.8,47.41,33.05,77.49,"54,94",2016,16,KALIMANTAN TIMUR
291.0, 1609,KABUPATEN BERAU,8,500,58.6,47.83,29.92,79.0,"53,84",2016,16,KALIMANTAN TIMUR
292.0, 1610,KABUPATEN MAHAKAM ULU,0,0,0.0,0.0,0.0,0.0,0,2016,16,KALIMANTAN TIMUR
283.0, 1601,KOTA SAMARINDA,21,4434,66.25,45.05,34.62,74.55,"55,12",2017,16,KALIMANTAN TIMUR
284.0, 1602,KOTA BALIKPAPAN,6,2543,72.3,55.71,45.03,77.72,"62,69",2017,16,KALIMANTAN TIMUR
285.0, 1603,KOTA BONTANG,3,569,74.11,54.25,50.11,74.57,"63,26",2017,16,KALIMANTAN TIMUR
286.0, 1604,KABUPATEN KUTAI KARTANEGARA,11,1308,58.35,40.6,31.33,76.21,"51,62",2017,16,KALIMANTAN TIMUR
287.0, 1605,KABUPATEN KUTAI TIMUR,11,1094,63.64,40.97,36.2,74.29,"53,78",2017,16,KALIMANTAN TIMUR
288.0, 1606,KABUPATEN KUTAI BARAT,7,538,65.67,49.46,47.13,78.08,"60,09",2017,16,KALIMANTAN TIMUR
289.0, 1607,KABUPATEN PASER,4,906,67.1,41.25,33.81,74.73,"54,22",2017,16,KALIMANTAN TIMUR
290.0, 1608,KABUPATEN PENAJAM PASER UTARA,6,640,68.41,41.69,39.37,75.81,"56,32",2017,16,KALIMANTAN TIMUR
291.0, 1609,KABUPATEN BERAU,8,555,59.73,36.87,27.22,79.01,"50,71",2017,16,KALIMANTAN TIMUR
292.0, 1610,KABUPATEN MAHAKAM ULU,0,0,0.0,0.0,0.0,0.0,0,2017,16,KALIMANTAN TIMUR
283.0, 1601,KOTA SAMARINDA,22,4963,66.48,45.26,33.4,45.63,"47,69",2018,16,KALIMANTAN TIMUR
284.0, 1602,KOTA BALIKPAPAN,6,2724,73.06,59.21,39.55,50.67,"55,62",2018,16,KALIMANTAN TIMUR
285.0, 1603,KOTA BONTANG,3,631,72.9,53.87,44.2,47.94,"54,73",2018,16,KALIMANTAN TIMUR
286.0, 1604,KABUPATEN KUTAI KARTANEGARA,13,1578,62.78,41.46,31.77,43.19,"44,80",2018,16,KALIMANTAN TIMUR
287.0, 1605,KABUPATEN KUTAI TIMUR,13,1197,66.88,41.98,34.62,37.36,"45,21",2018,16,KALIMANTAN TIMUR
288.0, 1606,KABUPATEN KUTAI BARAT,7,543,67.64,49.73,42.77,52.98,"53,28",2018,16,KALIMANTAN TIMUR
289.0, 1607,KABUPATEN PASER,4,952,67.29,42.83,34.11,46.22,"47,61",2018,16,KALIMANTAN TIMUR
290.0, 1608,KABUPATEN PENAJAM PASER UTARA,6,736,67.58,39.99,35.11,41.72,"46,10",2018,16,KALIMANTAN TIMUR
291.0, 1609,KABUPATEN BERAU,8,623,63.76,40.38,30.26,44.04,"44,61",2018,16,KALIMANTAN TIMUR
292.0, 1610,KABUPATEN MAHAKAM ULU,0,0,0.0,0.0,0.0,0.0,0,2018,16,KALIMANTAN TIMUR
283.0, 1601,KOTA SAMARINDA,22,5073,68.29,46.38,33.64,46.56,"48,72",2019,16,KALIMANTAN TIMUR
284.0, 1602,KOTA BALIKPAPAN,6,2722,75.21,57.34,39.91,51.22,"55,92",2019,16,KALIMANTAN TIMUR
285.0, 1603,KOTA BONTANG,3,681,74.32,51.14,39.37,46.22,"52,76",2019,16,KALIMANTAN TIMUR
286.0, 1604,KABUPATEN KUTAI KARTANEGARA,16,1633,61.03,40.47,31.54,41.94,"43,75",2019,16,KALIMANTAN TIMUR
287.0, 1605,KABUPATEN KUTAI TIMUR,13,1312,60.53,40.48,30.7,44.47,"44,05",2019,16,KALIMANTAN TIMUR
288.0, 1606,KABUPATEN KUTAI BARAT,7,536,62.49,41.8,32.62,43.16,"45,02",2019,16,KALIMANTAN TIMUR
289.0, 1607,KABUPATEN PASER,4,952,67.85,42.81,34.46,46.39,"47,88",2019,16,KALIMANTAN TIMUR
290.0, 1608,KABUPATEN PENAJAM PASER UTARA,6,907,68.45,40.03,33.12,43.23,"46,21",2019,16,KALIMANTAN TIMUR
291.0, 1609,KABUPATEN BERAU,8,639,61.38,40.1,30.97,42.79,"43,81",2019,16,KALIMANTAN TIMUR
292.0, 1610,KABUPATEN MAHAKAM ULU,0,0,0.0,0.0,0.0,0.0,0,2019,16,KALIMANTAN TIMUR
585.0, 1701,KOTA MANADO,7,1892,53.83,43.46,25.86,73.77,"49,23",2015,17,SULAWESI UTARA
586.0, 1701,KOTA MANADO,7,1892,86.64,85.85,85.77,86.22,"86,12",2015,17,SULAWESI UTARA
587.0, 1702,KOTA BITUNG,5,831,50.8,38.61,24.9,77.06,"47,84",2015,17,SULAWESI UTARA
588.0, 1702,KOTA BITUNG,5,831,88.07,87.87,87.91,87.9,"87,94",2015,17,SULAWESI UTARA
589.0, 1703,KOTA TOMOHON,1,106,59.19,49.87,25.42,80.89,"53,84",2015,17,SULAWESI UTARA
590.0, 1703,KOTA TOMOHON,1,106,84.36,87.72,82.18,83.93,"84,55",2015,17,SULAWESI UTARA
591.0, 1704,KOTA KOTAMOBAGU,2,461,71.39,64.67,58.6,74.49,"67,29",2015,17,SULAWESI UTARA
592.0, 1704,KOTA KOTAMOBAGU,2,461,85.02,82.05,78.8,87.43,"83,33",2015,17,SULAWESI UTARA
593.0, 1705,KABUPATEN KEPULAUAN TALAUD,5,124,72.04,59.53,73.77,75.82,"70,29",2015,17,SULAWESI UTARA
594.0, 1705,KABUPATEN KEPULAUAN TALAUD,5,124,79.61,76.08,76.74,80.68,"78,28",2015,17,SULAWESI UTARA
595.0, 1706,KABUPATEN KEPULAUAN SANGIHE,6,515,64.25,60.18,46.38,79.68,"62,62",2015,17,SULAWESI UTARA
596.0, 1706,KABUPATEN KEPULAUAN SANGIHE,6,515,85.68,83.67,83.48,83.88,"84,18",2015,17,SULAWESI UTARA
597.0, 1707,KABUPATEN MINAHASA,10,1005,58.52,67.76,55.09,79.88,"65,31",2015,17,SULAWESI UTARA
598.0, 1707,KABUPATEN MINAHASA,10,1005,88.52,86.71,85.61,89.18,"87,51",2015,17,SULAWESI UTARA
599.0, 1708,KABUPATEN BOLAANG MONGONDOW,5,283,65.15,61.63,67.15,74.89,"67,21",2015,17,SULAWESI UTARA
600.0, 1708,KABUPATEN BOLAANG MONGONDOW,5,283,81.74,80.49,81.24,82.53,"81,50",2015,17,SULAWESI UTARA
601.0, 1709,KABUPATEN MINAHASA SELATAN,13,1090,56.79,51.54,42.22,76.82,"56,84",2015,17,SULAWESI UTARA
602.0, 1709,KABUPATEN MINAHASA SELATAN,13,1090,89.71,89.24,89.05,90.05,"89,51",2015,17,SULAWESI UTARA
603.0, 1710,KABUPATEN MINAHASA UTARA,2,225,53.4,48.22,44.41,72.81,"54,71",2015,17,SULAWESI UTARA
604.0, 1710,KABUPATEN MINAHASA UTARA,2,225,84.49,83.25,82.52,84.86,"83,78",2015,17,SULAWESI UTARA
605.0, 1711,KABUPATEN KEP. SITARO,6,425,71.55,66.09,66.33,78.07,"70,51",2015,17,SULAWESI UTARA
606.0, 1711,KABUPATEN KEP. SITARO,6,425,83.83,81.07,80.07,84.24,"82,30",2015,17,SULAWESI UTARA
607.0, 1712,KABUPATEN MINAHASA TENGGARA,3,309,63.5,56.79,63.41,82.45,"66,54",2015,17,SULAWESI UTARA
608.0, 1712,KABUPATEN MINAHASA TENGGARA,3,309,88.14,87.89,86.1,88.33,"87,62",2015,17,SULAWESI UTARA
609.0, 1713,KABUPATEN BOLMONG UTARA,2,168,67.68,66.24,46.27,76.41,"64,15",2015,17,SULAWESI UTARA
610.0, 1713,KABUPATEN BOLMONG UTARA,2,168,83.91,82.14,82.76,85.23,"83,51",2015,17,SULAWESI UTARA
611.0, 1714,KABUPATEN BOLMONG TIMUR,3,153,65.06,53.67,55.87,79.63,"63,56",2015,17,SULAWESI UTARA
612.0, 1714,KABUPATEN BOLMONG TIMUR,3,153,85.44,84.94,84.33,86.6,"85,33",2015,17,SULAWESI UTARA
613.0, 1715,KABUPATEN BOLMONG SELATAN,1,85,53.63,37.86,55.65,74.4,"55,39",2015,17,SULAWESI UTARA
614.0, 1715,KABUPATEN BOLMONG SELATAN,1,85,80.35,79.18,78.91,81.86,"80,08",2015,17,SULAWESI UTARA
293.0, 1701,KOTA MANADO,8,1759,55.9,48.49,28.0,68.45,"50,21",2016,17,SULAWESI UTARA
294.0, 1702,KOTA BITUNG,5,760,51.4,41.3,24.42,75.66,"48,20",2016,17,SULAWESI UTARA
295.0, 1703,KOTA TOMOHON,1,79,53.75,48.56,27.59,77.42,"51,83",2016,17,SULAWESI UTARA
296.0, 1704,KOTA KOTAMOBAGU,2,624,58.54,50.11,30.41,72.16,"52,81",2016,17,SULAWESI UTARA
297.0, 1705,KABUPATEN KEPULAUAN TALAUD,6,182,67.16,60.45,65.26,71.05,"65,98",2016,17,SULAWESI UTARA
298.0, 1706,KABUPATEN KEPULAUAN SANGIHE,6,556,62.55,66.11,54.7,78.91,"65,57",2016,17,SULAWESI UTARA
299.0, 1707,KABUPATEN MINAHASA,10,988,50.83,54.01,32.54,74.5,"52,97",2016,17,SULAWESI UTARA
300.0, 1708,KABUPATEN BOLAANG MONGONDOW,5,301,54.75,53.28,50.62,73.44,"58,02",2016,17,SULAWESI UTARA
301.0, 1709,KABUPATEN MINAHASA SELATAN,14,1180,51.34,57.01,40.61,76.12,"56,27",2016,17,SULAWESI UTARA
302.0, 1710,KABUPATEN MINAHASA UTARA,4,218,52.91,46.12,37.83,71.98,"52,21",2016,17,SULAWESI UTARA
303.0, 1711,KABUPATEN KEP. SITARO,6,357,63.38,66.94,63.92,75.82,"67,52",2016,17,SULAWESI UTARA
304.0, 1712,KABUPATEN MINAHASA TENGGARA,3,349,54.55,46.88,33.86,75.33,"52,66",2016,17,SULAWESI UTARA
305.0, 1713,KABUPATEN BOLMONG UTARA,2,222,57.97,70.58,52.78,77.92,"64,81",2016,17,SULAWESI UTARA
306.0, 1714,KABUPATEN BOLMONG TIMUR,3,149,60.35,50.16,40.19,0.0,"37,68",2016,17,SULAWESI UTARA
307.0, 1715,KABUPATEN BOLMONG SELATAN,1,98,46.02,52.88,35.03,73.37,"51,83",2016,17,SULAWESI UTARA
293.0, 1701,KOTA MANADO,8,1958,57.75,41.01,29.44,73.62,"50,46",2017,17,SULAWESI UTARA
294.0, 1702,KOTA BITUNG,6,886,54.37,40.85,31.61,73.7,"50,13",2017,17,SULAWESI UTARA
295.0, 1703,KOTA TOMOHON,1,97,58.58,41.65,29.33,76.21,"51,44",2017,17,SULAWESI UTARA
296.0, 1704,KOTA KOTAMOBAGU,2,531,58.71,39.3,28.4,70.56,"49,24",2017,17,SULAWESI UTARA
297.0, 1705,KABUPATEN KEPULAUAN TALAUD,6,138,66.72,57.28,59.29,70.9,"63,55",2017,17,SULAWESI UTARA
298.0, 1706,KABUPATEN KEPULAUAN SANGIHE,6,583,63.59,55.54,54.71,77.44,"62,82",2017,17,SULAWESI UTARA
299.0, 1707,KABUPATEN MINAHASA,10,1240,53.66,39.21,27.51,72.99,"48,34",2017,17,SULAWESI UTARA
300.0, 1708,KABUPATEN BOLAANG MONGONDOW,5,267,51.49,44.94,33.2,59.16,"47,20",2017,17,SULAWESI UTARA
301.0, 1709,KABUPATEN MINAHASA SELATAN,14,1191,51.95,43.65,36.13,69.59,"50,33",2017,17,SULAWESI UTARA
302.0, 1710,KABUPATEN MINAHASA UTARA,4,360,53.47,36.88,30.06,69.36,"47,44",2017,17,SULAWESI UTARA
303.0, 1711,KABUPATEN KEP. SITARO,6,322,60.52,47.98,45.7,72.61,"56,70",2017,17,SULAWESI UTARA
304.0, 1712,KABUPATEN MINAHASA TENGGARA,3,448,54.17,35.94,27.38,51.54,"42,26",2017,17,SULAWESI UTARA
305.0, 1713,KABUPATEN BOLMONG UTARA,2,207,48.34,43.78,20.58,69.86,"45,64",2017,17,SULAWESI UTARA
306.0, 1714,KABUPATEN BOLMONG TIMUR,5,209,56.85,38.81,32.26,73.79,"50,43",2017,17,SULAWESI UTARA
307.0, 1715,KABUPATEN BOLMONG SELATAN,2,111,45.79,32.97,23.04,68.19,"42,50",2017,17,SULAWESI UTARA
293.0, 1701,KOTA MANADO,8,1967,56.62,38.89,29.5,39.0,"41,00",2018,17,SULAWESI UTARA
294.0, 1702,KOTA BITUNG,6,998,53.57,36.8,28.83,35.71,"38,73",2018,17,SULAWESI UTARA
295.0, 1703,KOTA TOMOHON,1,132,57.3,38.39,28.31,38.86,"40,72",2018,17,SULAWESI UTARA
296.0, 1704,KOTA KOTAMOBAGU,2,631,58.91,37.73,29.03,36.5,"40,54",2018,17,SULAWESI UTARA
297.0, 1705,KABUPATEN KEPULAUAN TALAUD,7,167,59.33,56.6,44.89,36.79,"49,40",2018,17,SULAWESI UTARA
298.0, 1706,KABUPATEN KEPULAUAN SANGIHE,6,582,59.96,36.14,28.73,39.43,"41,07",2018,17,SULAWESI UTARA
299.0, 1707,KABUPATEN MINAHASA,10,1119,55.35,37.71,28.52,37.55,"39,78",2018,17,SULAWESI UTARA
300.0, 1708,KABUPATEN BOLAANG MONGONDOW,7,408,53.94,32.51,29.74,36.59,"38,20",2018,17,SULAWESI UTARA
301.0, 1709,KABUPATEN MINAHASA SELATAN,14,1252,51.59,34.14,28.6,36.07,"37,60",2018,17,SULAWESI UTARA
302.0, 1710,KABUPATEN MINAHASA UTARA,4,362,53.08,34.93,27.84,33.71,"37,39",2018,17,SULAWESI UTARA
303.0, 1711,KABUPATEN KEP. SITARO,6,323,52.88,34.12,28.27,33.51,"37,20",2018,17,SULAWESI UTARA
304.0, 1712,KABUPATEN MINAHASA TENGGARA,3,412,51.81,33.09,27.43,37.55,"37,47",2018,17,SULAWESI UTARA
305.0, 1713,KABUPATEN BOLMONG UTARA,2,232,54.26,30.96,27.03,35.1,"36,84",2018,17,SULAWESI UTARA
306.0, 1714,KABUPATEN BOLMONG TIMUR,6,310,51.74,35.52,28.22,37.28,"38,19",2018,17,SULAWESI UTARA
307.0, 1715,KABUPATEN BOLMONG SELATAN,2,87,51.97,29.22,28.3,37.24,"36,68",2018,17,SULAWESI UTARA
293.0, 1701,KOTA MANADO,9,2181,59.37,41.0,30.05,41.2,"42,91",2019,17,SULAWESI UTARA
294.0, 1702,KOTA BITUNG,6,1056,54.61,41.08,31.45,41.48,"42,16",2019,17,SULAWESI UTARA
295.0, 1703,KOTA TOMOHON,1,152,59.5,40.58,27.99,41.63,"42,43",2019,17,SULAWESI UTARA
296.0, 1704,KOTA KOTAMOBAGU,2,680,58.15,35.92,28.96,35.61,"39,66",2019,17,SULAWESI UTARA
297.0, 1705,KABUPATEN KEPULAUAN TALAUD,7,164,56.27,37.1,31.08,38.8,"40,81",2019,17,SULAWESI UTARA
298.0, 1706,KABUPATEN KEPULAUAN SANGIHE,6,620,61.36,37.64,30.26,41.57,"42,71",2019,17,SULAWESI UTARA
299.0, 1707,KABUPATEN MINAHASA,10,1186,58.47,40.05,30.07,40.65,"42,31",2019,17,SULAWESI UTARA
300.0, 1708,KABUPATEN BOLAANG MONGONDOW,7,355,53.81,35.14,29.54,38.45,"39,24",2019,17,SULAWESI UTARA
301.0, 1709,KABUPATEN MINAHASA SELATAN,14,1212,52.74,35.95,30.12,36.81,"38,91",2019,17,SULAWESI UTARA
302.0, 1710,KABUPATEN MINAHASA UTARA,5,437,55.08,38.81,29.66,38.08,"40,41",2019,17,SULAWESI UTARA
303.0, 1711,KABUPATEN KEP. SITARO,6,441,56.23,36.81,29.53,37.85,"40,11",2019,17,SULAWESI UTARA
304.0, 1712,KABUPATEN MINAHASA TENGGARA,4,514,52.84,36.75,28.03,38.99,"39,15",2019,17,SULAWESI UTARA
305.0, 1713,KABUPATEN BOLMONG UTARA,2,236,54.43,33.97,28.33,34.65,"37,85",2019,17,SULAWESI UTARA
306.0, 1714,KABUPATEN BOLMONG TIMUR,7,297,55.29,35.45,29.55,35.14,"38,86",2019,17,SULAWESI UTARA
307.0, 1715,KABUPATEN BOLMONG SELATAN,2,120,49.58,32.07,27.96,34.02,"35,91",2019,17,SULAWESI UTARA
615.0, 1801,KOTA PALU,8,1356,58.99,48.08,30.48,75.22,"53,19",2015,18,SULAWESI TENGAH
616.0, 1801,KOTA PALU,8,1356,82.43,81.69,80.48,84.37,"82,24",2015,18,SULAWESI TENGAH
617.0, 1802,KABUPATEN DONGGALA,11,730,59.97,47.35,47.11,73.66,"57,02",2015,18,SULAWESI TENGAH
618.0, 1802,KABUPATEN DONGGALA,11,730,83.95,82.34,81.91,83.34,"82,89",2015,18,SULAWESI TENGAH
619.0, 1803,KABUPATEN POSO,7,482,57.1,38.21,28.22,74.89,"49,61",2015,18,SULAWESI TENGAH
620.0, 1803,KABUPATEN POSO,7,482,84.23,82.97,82.5,84.29,"83,50",2015,18,SULAWESI TENGAH
621.0, 1804,KABUPATEN MOROWALI,4,267,60.94,44.42,37.65,73.29,"54,08",2015,18,SULAWESI TENGAH
622.0, 1804,KABUPATEN MOROWALI,4,267,81.23,82.02,78.64,83.41,"81,33",2015,18,SULAWESI TENGAH
623.0, 1805,KABUPATEN BANGGAI,6,758,58.33,53.27,48.39,74.73,"58,68",2015,18,SULAWESI TENGAH
624.0, 1805,KABUPATEN BANGGAI,6,758,79.01,76.87,78.37,81.05,"78,83",2015,18,SULAWESI TENGAH
625.0, 1806,KABUPATEN BANGGAI KEPULAUAN,3,220,65.09,56.75,53.36,75.75,"62,74",2015,18,SULAWESI TENGAH
626.0, 1806,KABUPATEN BANGGAI KEPULAUAN,3,220,84.73,81.06,80.81,82.99,"82,40",2015,18,SULAWESI TENGAH
627.0, 1807,KABUPATEN TOLITOLI,7,674,55.96,42.72,30.77,75.29,"51,19",2015,18,SULAWESI TENGAH
628.0, 1807,KABUPATEN TOLITOLI,7,674,83.67,83.31,82.38,85.67,"83,76",2015,18,SULAWESI TENGAH
629.0, 1808,KABUPATEN BUOL,5,464,51.52,35.45,26.34,72.27,"46,40",2015,18,SULAWESI TENGAH
630.0, 1808,KABUPATEN BUOL,5,464,82.61,81.77,79.58,83.63,"81,90",2015,18,SULAWESI TENGAH
631.0, 1809,KABUPATEN PARIGI MOUTONG,10,573,52.9,39.03,31.42,75.58,"49,73",2015,18,SULAWESI TENGAH
632.0, 1809,KABUPATEN PARIGI MOUTONG,10,573,82.6,81.17,81.0,83.76,"82,13",2015,18,SULAWESI TENGAH
633.0, 1810,KABUPATEN TOJO UNA-UNA,6,339,57.18,41.02,26.24,73.47,"49,48",2015,18,SULAWESI TENGAH
634.0, 1810,KABUPATEN TOJO UNA-UNA,6,339,81.18,79.69,77.44,79.69,"79,50",2015,18,SULAWESI TENGAH
635.0, 1811,KABUPATEN SIGI,2,288,56.73,36.32,33.94,82.47,"52,37",2015,18,SULAWESI TENGAH
636.0, 1811,KABUPATEN SIGI,2,288,82.83,82.69,81.74,87.45,"83,68",2015,18,SULAWESI TENGAH
637.0, 1812,KABUPATEN BANGGAI LAUT,3,168,71.09,56.47,65.31,79.0,"67,97",2015,18,SULAWESI TENGAH
638.0, 1812,KABUPATEN BANGGAI LAUT,3,168,81.26,82.49,76.4,81.31,"80,37",2015,18,SULAWESI TENGAH
639.0, 1813,KABUPATEN MOROWALI UTARA,3,240,59.08,41.17,28.6,72.43,"50,32",2015,18,SULAWESI TENGAH
640.0, 1813,KABUPATEN MOROWALI UTARA,3,240,81.33,81.66,81.73,81.32,"81,51",2015,18,SULAWESI TENGAH
308.0, 1801,KOTA PALU,8,1483,59.16,48.8,31.36,72.0,"52,83",2016,18,SULAWESI TENGAH
309.0, 1802,KABUPATEN DONGGALA,11,766,55.76,49.66,36.68,72.01,"53,53",2016,18,SULAWESI TENGAH
310.0, 1803,KABUPATEN POSO,8,451,58.01,44.61,32.2,72.76,"51,90",2016,18,SULAWESI TENGAH
311.0, 1804,KABUPATEN MOROWALI,5,321,59.39,51.34,33.46,70.05,"53,56",2016,18,SULAWESI TENGAH
312.0, 1805,KABUPATEN BANGGAI,8,947,56.31,54.07,35.12,74.14,"54,91",2016,18,SULAWESI TENGAH
313.0, 1806,KABUPATEN BANGGAI KEPULAUAN,5,228,61.98,58.28,50.05,70.63,"60,24",2016,18,SULAWESI TENGAH
314.0, 1807,KABUPATEN TOLITOLI,8,774,55.83,44.75,29.98,71.73,"50,57",2016,18,SULAWESI TENGAH
315.0, 1808,KABUPATEN BUOL,5,561,52.41,38.29,28.56,70.04,"47,33",2016,18,SULAWESI TENGAH
316.0, 1809,KABUPATEN PARIGI MOUTONG,10,535,50.77,46.35,29.96,70.37,"49,36",2016,18,SULAWESI TENGAH
317.0, 1810,KABUPATEN TOJO UNA-UNA,6,415,54.87,44.62,27.66,70.97,"49,53",2016,18,SULAWESI TENGAH
318.0, 1811,KABUPATEN SIGI,3,272,52.93,40.6,28.0,80.39,"50,48",2016,18,SULAWESI TENGAH
319.0, 1812,KABUPATEN BANGGAI LAUT,3,169,69.17,72.85,67.09,77.5,"71,65",2016,18,SULAWESI TENGAH
320.0, 1813,KABUPATEN MOROWALI UTARA,4,261,56.37,50.21,28.13,71.01,"51,43",2016,18,SULAWESI TENGAH
308.0, 1801,KOTA PALU,8,1521,61.74,41.05,31.03,73.55,"51,84",2017,18,SULAWESI TENGAH
309.0, 1802,KABUPATEN DONGGALA,11,751,53.61,36.0,29.6,72.04,"47,81",2017,18,SULAWESI TENGAH
310.0, 1803,KABUPATEN POSO,9,540,58.65,38.58,30.77,71.6,"49,90",2017,18,SULAWESI TENGAH
311.0, 1804,KABUPATEN MOROWALI,6,318,58.85,39.99,29.14,70.93,"49,73",2017,18,SULAWESI TENGAH
312.0, 1805,KABUPATEN BANGGAI,10,1104,59.25,38.63,32.29,71.5,"50,42",2017,18,SULAWESI TENGAH
313.0, 1806,KABUPATEN BANGGAI KEPULAUAN,8,354,58.04,45.24,39.33,71.35,"53,49",2017,18,SULAWESI TENGAH
314.0, 1807,KABUPATEN TOLITOLI,8,874,57.31,36.61,32.2,71.7,"49,46",2017,18,SULAWESI TENGAH
315.0, 1808,KABUPATEN BUOL,6,570,54.47,34.95,29.8,69.42,"47,16",2017,18,SULAWESI TENGAH
316.0, 1809,KABUPATEN PARIGI MOUTONG,10,592,54.6,37.28,26.73,71.55,"47,54",2017,18,SULAWESI TENGAH
317.0, 1810,KABUPATEN TOJO UNA-UNA,6,360,56.95,36.48,32.85,69.34,"48,91",2017,18,SULAWESI TENGAH
318.0, 1811,KABUPATEN SIGI,4,336,54.32,34.93,29.24,73.03,"47,88",2017,18,SULAWESI TENGAH
319.0, 1812,KABUPATEN BANGGAI LAUT,3,167,56.86,38.2,30.87,73.91,"49,96",2017,18,SULAWESI TENGAH
320.0, 1813,KABUPATEN MOROWALI UTARA,4,311,59.53,36.04,28.5,72.17,"49,06",2017,18,SULAWESI TENGAH
308.0, 1801,KOTA PALU,8,1984,59.07,37.96,29.67,41.47,"42,04",2018,18,SULAWESI TENGAH
309.0, 1802,KABUPATEN DONGGALA,11,808,55.16,33.36,29.27,35.94,"38,43",2018,18,SULAWESI TENGAH
310.0, 1803,KABUPATEN POSO,9,711,59.03,34.04,29.61,36.48,"39,79",2018,18,SULAWESI TENGAH
311.0, 1804,KABUPATEN MOROWALI,6,369,59.02,34.42,28.94,37.63,"40,00",2018,18,SULAWESI TENGAH
312.0, 1805,KABUPATEN BANGGAI,10,1240,58.38,35.59,29.14,38.88,"40,50",2018,18,SULAWESI TENGAH
313.0, 1806,KABUPATEN BANGGAI KEPULAUAN,8,362,55.59,39.69,33.44,42.09,"42,70",2018,18,SULAWESI TENGAH
