No,Kode,Kabupaten,JumlahSekolah,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,Tahun,KdProv,Provinsi
345.0, 2001,KOTA KENDARI,28,1593,61.14,63.93,60.83,60.17,63.15,52.5,60.29,2015,20,SULAWESI TENGGARA
346.0, 2002,KOTA BAUBAU,13,846,52.48,63.99,37.71,64.65,62.97,47.63,54.91,2015,20,SULAWESI TENGGARA
347.0, 2003,KABUPATEN KONAWE,34,1701,51.63,42.59,32.38,42.1,45.3,34.05,41.34,2015,20,SULAWESI TENGGARA
348.0, 2004,KABUPATEN MUNA,40,1315,70.1,65.07,68.34,59.68,64.36,56.47,64.0,2015,20,SULAWESI TENGGARA
349.0, 2005,KABUPATEN BUTON,17,640,56.04,62.94,51.42,59.04,62.44,45.1,56.16,2015,20,SULAWESI TENGGARA
350.0, 2006,KABUPATEN KOLAKA,16,870,55.84,51.15,35.18,51.71,51.83,41.22,47.82,2015,20,SULAWESI TENGGARA
351.0, 2007,KABUPATEN KONAWE SELATAN,40,1540,69.24,61.97,65.19,57.15,62.44,52.94,61.49,2015,20,SULAWESI TENGGARA
352.0, 2008,KABUPATEN WAKATOBI,23,897,60.58,57.3,48.5,54.79,56.52,46.13,53.97,2015,20,SULAWESI TENGGARA
353.0, 2009,KABUPATEN BOMBANA,25,817,60.56,60.52,47.18,55.29,56.79,45.44,54.3,2015,20,SULAWESI TENGGARA
354.0, 2010,KABUPATEN KOLAKA UTARA,12,553,52.45,51.32,38.3,52.41,51.61,34.98,46.85,2015,20,SULAWESI TENGGARA
355.0, 2011,KABUPATEN KONAWE UTARA,13,462,70.39,66.53,68.77,59.08,57.62,54.55,62.82,2015,20,SULAWESI TENGGARA
356.0, 2012,KABUPATEN BUTON UTARA,11,477,71.73,66.59,76.58,68.72,70.07,62.0,69.28,2015,20,SULAWESI TENGGARA
357.0, 2013,KABUPATEN KOLAKA TIMUR,14,504,60.93,59.42,57.39,53.3,59.6,47.92,56.43,2015,20,SULAWESI TENGGARA
358.0, 2014,KABUPATEN KONAWE KEPULAUAN,6,220,72.29,67.93,70.22,51.17,64.75,47.44,62.3,2015,20,SULAWESI TENGGARA
359.0, 2015,KABUPATEN BUTON TENGAH,17,604,64.63,59.75,50.48,62.23,61.76,47.04,57.65,2015,20,SULAWESI TENGGARA
360.0, 2016,KABUPATEN BUTON SELATAN,11,467,62.87,57.42,48.22,55.29,60.08,46.39,55.05,2015,20,SULAWESI TENGGARA
361.0, 2017,KABUPATEN MUNA BARAT,11,419,71.21,63.92,72.98,62.09,67.13,51.7,64.84,2015,20,SULAWESI TENGGARA
345.0, 2001,KOTA KENDARI,29,1556,51.54,42.3,46.06,53.23,49.03,49.73,48.65,2016,20,SULAWESI TENGGARA
346.0, 2002,KOTA BAUBAU,13,769,49.3,39.68,30.07,41.07,45.45,39.32,40.82,2016,20,SULAWESI TENGGARA
347.0, 2003,KABUPATEN KONAWE,32,1553,47.92,37.95,36.11,43.42,45.42,41.23,42.01,2016,20,SULAWESI TENGGARA
348.0, 2004,KABUPATEN MUNA,43,1410,59.01,47.49,49.24,58.99,56.51,53.78,54.17,2016,20,SULAWESI TENGGARA
349.0, 2005,KABUPATEN BUTON,19,623,48.07,37.39,31.77,37.95,45.05,40.04,40.05,2016,20,SULAWESI TENGGARA
350.0, 2006,KABUPATEN KOLAKA,17,887,49.33,37.54,26.68,37.32,43.53,42.45,39.48,2016,20,SULAWESI TENGGARA
351.0, 2007,KABUPATEN KONAWE SELATAN,39,1610,62.96,50.75,61.24,54.22,57.82,58.19,57.53,2016,20,SULAWESI TENGGARA
352.0, 2008,KABUPATEN WAKATOBI,23,903,50.94,41.41,37.33,41.04,47.56,44.29,43.76,2016,20,SULAWESI TENGGARA
353.0, 2009,KABUPATEN BOMBANA,28,922,55.42,46.76,42.34,46.7,51.79,44.93,47.99,2016,20,SULAWESI TENGGARA
354.0, 2010,KABUPATEN KOLAKA UTARA,13,558,48.25,38.81,31.06,45.57,45.25,40.72,41.61,2016,20,SULAWESI TENGGARA
355.0, 2011,KABUPATEN KONAWE UTARA,12,505,55.14,51.52,57.81,48.06,52.63,49.81,52.5,2016,20,SULAWESI TENGGARA
356.0, 2012,KABUPATEN BUTON UTARA,12,453,62.18,52.62,56.32,57.55,57.22,58.44,57.39,2016,20,SULAWESI TENGGARA
357.0, 2013,KABUPATEN KOLAKA TIMUR,16,529,52.01,46.21,45.47,49.14,49.96,45.05,47.97,2016,20,SULAWESI TENGGARA
358.0, 2014,KABUPATEN KONAWE KEPULAUAN,6,214,63.72,57.59,69.56,55.96,62.77,62.6,62.03,2016,20,SULAWESI TENGGARA
359.0, 2015,KABUPATEN BUTON TENGAH,18,661,56.64,42.43,43.48,44.2,51.3,46.37,47.4,2016,20,SULAWESI TENGGARA
360.0, 2016,KABUPATEN BUTON SELATAN,13,566,56.43,46.91,36.41,38.27,51.94,45.95,45.99,2016,20,SULAWESI TENGGARA
361.0, 2017,KABUPATEN MUNA BARAT,12,461,64.72,52.56,68.47,57.0,62.47,60.42,60.94,2016,20,SULAWESI TENGGARA
345.0, 2001,KOTA KENDARI,28,1602,52.19,50.77,41.07,45.28,52.58,47.99,48.52,2017,20,SULAWESI TENGGARA
346.0, 2002,KOTA BAUBAU,13,805,51.8,55.71,40.21,40.49,53.89,47.63,49.51,2017,20,SULAWESI TENGGARA
347.0, 2003,KABUPATEN KONAWE,33,1741,54.27,53.78,49.16,44.8,54.21,51.04,52.34,2017,20,SULAWESI TENGGARA
348.0, 2004,KABUPATEN MUNA,41,1399,59.92,60.2,51.52,45.96,55.87,55.19,56.41,2017,20,SULAWESI TENGGARA
349.0, 2005,KABUPATEN BUTON,18,606,52.93,51.21,37.01,40.2,50.47,47.38,47.33,2017,20,SULAWESI TENGGARA
350.0, 2006,KABUPATEN KOLAKA,17,938,49.43,45.15,29.56,41.64,48.51,55.37,43.25,2017,20,SULAWESI TENGGARA
351.0, 2007,KABUPATEN KONAWE SELATAN,40,1709,62.02,55.49,53.18,54.42,57.01,55.31,56.66,2017,20,SULAWESI TENGGARA
352.0, 2008,KABUPATEN WAKATOBI,24,929,52.08,52.17,36.86,43.2,51.28,47.18,47.47,2017,20,SULAWESI TENGGARA
353.0, 2009,KABUPATEN BOMBANA,32,917,60.01,60.58,47.52,51.03,58.07,55.04,56.07,2017,20,SULAWESI TENGGARA
354.0, 2010,KABUPATEN KOLAKA UTARA,14,652,51.42,53.28,35.9,51.35,54.89,46.84,48.41,2017,20,SULAWESI TENGGARA
355.0, 2011,KABUPATEN KONAWE UTARA,13,527,58.08,57.77,55.92,55.96,53.58,57.4,56.74,2017,20,SULAWESI TENGGARA
356.0, 2012,KABUPATEN BUTON UTARA,11,498,70.85,70.27,71.37,61.88,65.51,61.38,68.88,2017,20,SULAWESI TENGGARA
357.0, 2013,KABUPATEN KOLAKA TIMUR,14,590,62.07,60.17,58.81,43.44,59.32,50.46,58.95,2017,20,SULAWESI TENGGARA
358.0, 2014,KABUPATEN KONAWE KEPULAUAN,6,236,67.35,61.02,67.92,72.11,61.96,52.37,65.23,2017,20,SULAWESI TENGGARA
359.0, 2015,KABUPATEN BUTON TENGAH,21,795,58.12,56.27,42.84,41.32,57.76,54.73,53.0,2017,20,SULAWESI TENGGARA
360.0, 2016,KABUPATEN BUTON SELATAN,15,590,56.14,63.24,51.76,42.87,57.27,55.78,56.54,2017,20,SULAWESI TENGGARA
361.0, 2017,KABUPATEN MUNA BARAT,12,510,63.92,61.73,64.04,54.06,63.2,54.62,62.36,2017,20,SULAWESI TENGGARA
345.0, 2001,KOTA KENDARI,28,1630,55.14,36.87,28.49,43.58,45.96,42.87,41.45,2018,20,SULAWESI TENGGARA
346.0, 2002,KOTA BAUBAU,13,763,50.76,34.9,28.44,38.56,44.29,42.26,39.27,2018,20,SULAWESI TENGGARA
347.0, 2003,KABUPATEN KONAWE,33,1723,51.83,34.73,35.24,43.78,41.78,42.46,40.97,2018,20,SULAWESI TENGGARA
348.0, 2004,KABUPATEN MUNA,40,1363,55.36,39.68,37.26,42.75,47.82,50.33,45.03,2018,20,SULAWESI TENGGARA
349.0, 2005,KABUPATEN BUTON,21,742,53.24,42.54,38.74,47.75,46.87,51.77,45.75,2018,20,SULAWESI TENGGARA
350.0, 2006,KABUPATEN KOLAKA,16,900,52.16,35.64,29.77,43.58,43.74,49.0,40.67,2018,20,SULAWESI TENGGARA
351.0, 2007,KABUPATEN KONAWE SELATAN,42,1861,57.1,39.63,43.8,50.93,49.58,54.21,47.84,2018,20,SULAWESI TENGGARA
352.0, 2008,KABUPATEN WAKATOBI,24,907,52.68,39.31,36.11,44.47,46.3,48.11,43.67,2018,20,SULAWESI TENGGARA
353.0, 2009,KABUPATEN BOMBANA,32,921,54.08,37.54,35.24,43.07,47.21,48.75,43.41,2018,20,SULAWESI TENGGARA
354.0, 2010,KABUPATEN KOLAKA UTARA,14,658,51.01,33.23,30.22,40.35,44.69,42.15,39.39,2018,20,SULAWESI TENGGARA
355.0, 2011,KABUPATEN KONAWE UTARA,13,531,56.69,43.89,48.11,55.37,46.42,52.6,49.74,2018,20,SULAWESI TENGGARA
356.0, 2012,KABUPATEN BUTON UTARA,13,459,61.09,45.08,59.55,64.61,50.42,55.31,54.94,2018,20,SULAWESI TENGGARA
357.0, 2013,KABUPATEN KOLAKA TIMUR,18,579,56.14,43.98,48.62,48.78,51.99,47.97,49.83,2018,20,SULAWESI TENGGARA
358.0, 2014,KABUPATEN KONAWE KEPULAUAN,6,263,64.38,45.72,60.78,61.77,53.38,63.18,57.07,2018,20,SULAWESI TENGGARA
359.0, 2015,KABUPATEN BUTON TENGAH,22,859,55.78,42.5,42.45,50.29,47.97,44.1,46.96,2018,20,SULAWESI TENGGARA
360.0, 2016,KABUPATEN BUTON SELATAN,16,625,54.63,40.25,40.7,45.85,48.01,55.99,46.3,2018,20,SULAWESI TENGGARA
361.0, 2017,KABUPATEN MUNA BARAT,12,509,54.46,34.19,30.79,41.13,48.46,43.95,41.37,2018,20,SULAWESI TENGGARA
345.0, 2001,KOTA KENDARI,28,1522,54.29,39.82,30.58,48.79,47.82,46.78,43.12,2019,20,SULAWESI TENGGARA
346.0, 2002,KOTA BAUBAU,13,701,53.67,37.86,30.51,43.12,47.36,41.65,41.82,2019,20,SULAWESI TENGGARA
347.0, 2003,KABUPATEN KONAWE,34,1452,49.2,37.28,31.11,43.5,42.91,41.26,39.99,2019,20,SULAWESI TENGGARA
348.0, 2004,KABUPATEN MUNA,42,1359,49.23,37.48,32.19,40.68,45.51,44.06,40.73,2019,20,SULAWESI TENGGARA
349.0, 2005,KABUPATEN BUTON,20,625,54.46,37.5,31.05,46.14,46.66,48.82,42.61,2019,20,SULAWESI TENGGARA
350.0, 2006,KABUPATEN KOLAKA,17,996,51.35,37.32,29.37,49.96,46.07,43.77,41.04,2019,20,SULAWESI TENGGARA
351.0, 2007,KABUPATEN KONAWE SELATAN,41,1733,51.26,38.07,31.78,47.28,47.93,43.47,41.99,2019,20,SULAWESI TENGGARA
352.0, 2008,KABUPATEN WAKATOBI,23,797,50.11,36.92,30.31,44.17,45.25,41.62,40.36,2019,20,SULAWESI TENGGARA
353.0, 2009,KABUPATEN BOMBANA,31,920,51.77,39.58,32.42,43.49,47.86,46.7,42.68,2019,20,SULAWESI TENGGARA
354.0, 2010,KABUPATEN KOLAKA UTARA,14,674,49.57,37.34,30.0,44.14,46.39,42.58,40.46,2019,20,SULAWESI TENGGARA
355.0, 2011,KABUPATEN KONAWE UTARA,13,448,54.29,45.67,42.3,52.82,47.53,44.25,47.35,2019,20,SULAWESI TENGGARA
356.0, 2012,KABUPATEN BUTON UTARA,13,485,55.43,47.6,45.99,47.93,50.25,46.47,49.45,2019,20,SULAWESI TENGGARA
357.0, 2013,KABUPATEN KOLAKA TIMUR,16,577,46.99,36.11,29.6,44.46,44.38,43.68,39.25,2019,20,SULAWESI TENGGARA
358.0, 2014,KABUPATEN KONAWE KEPULAUAN,6,288,47.46,41.68,32.98,45.19,46.6,40.82,41.87,2019,20,SULAWESI TENGGARA
359.0, 2015,KABUPATEN BUTON TENGAH,25,743,53.01,37.77,32.07,44.26,47.64,42.44,42.14,2019,20,SULAWESI TENGGARA
360.0, 2016,KABUPATEN BUTON SELATAN,18,739,54.05,38.33,31.69,46.04,48.91,46.61,42.97,2019,20,SULAWESI TENGGARA
361.0, 2017,KABUPATEN MUNA BARAT,13,518,52.56,36.43,31.0,48.02,47.68,45.94,41.82,2019,20,SULAWESI TENGGARA
362.0, 2101,AMBON,35,2517,54.61,63.41,44.11,48.92,57.34,37.75,51.02,2015,21,MALUKU
363.0, 2102,TUAL,10,493,44.61,35.73,26.88,33.58,42.86,30.16,35.64,2015,21,MALUKU
364.0, 2103,MALUKU TENGAH,64,2799,61.09,50.05,59.77,53.47,63.56,49.5,56.24,2015,21,MALUKU
365.0, 2104,BURU,14,767,74.21,66.35,75.04,59.64,65.73,59.13,66.68,2015,21,MALUKU
366.0, 2105,MALUKU TENGGARA,17,775,48.86,33.55,24.47,30.07,43.79,29.6,35.06,2015,21,MALUKU
367.0, 2106,MALUKU TENGGARA BARAT,17,691,46.59,28.02,23.32,26.41,38.44,27.3,31.68,2015,21,MALUKU
368.0, 2107,SERAM BAGIAN TIMUR,27,914,71.58,59.53,62.35,50.85,66.12,49.7,60.02,2015,21,MALUKU
369.0, 2108,SERAM BAGIAN BARAT,32,1422,64.44,54.02,60.85,50.52,64.69,53.25,57.96,2015,21,MALUKU
370.0, 2109,KEPULAUAN ARU,12,590,40.18,37.82,22.89,24.57,36.89,25.74,31.35,2015,21,MALUKU
371.0, 2110,BURU SELATAN,13,426,72.39,67.58,61.4,55.86,62.1,55.57,62.48,2015,21,MALUKU
372.0, 2111,MALUKU BARAT DAYA,14,481,56.56,38.75,40.8,35.89,50.55,39.38,43.66,2015,21,MALUKU
362.0, 2101,AMBON,35,2378,54.61,41.33,43.42,46.13,44.29,45.78,45.93,2016,21,MALUKU
363.0, 2102,TUAL,11,512,46.59,28.96,28.06,33.73,34.95,37.35,34.94,2016,21,MALUKU
364.0, 2103,MALUKU TENGAH,71,2849,60.81,49.64,58.03,54.74,51.36,57.1,55.28,2016,21,MALUKU
365.0, 2104,BURU,14,746,71.61,59.73,73.48,65.32,55.23,68.86,65.71,2016,21,MALUKU
366.0, 2105,MALUKU TENGGARA,20,835,48.17,29.09,22.74,29.05,33.06,34.16,32.71,2016,21,MALUKU
367.0, 2106,MALUKU TENGGARA BARAT,18,599,45.75,25.36,22.1,27.37,30.65,30.15,30.23,2016,21,MALUKU
368.0, 2107,SERAM BAGIAN TIMUR,29,915,68.89,57.87,70.23,61.83,59.13,57.8,62.63,2016,21,MALUKU
369.0, 2108,SERAM BAGIAN BARAT,35,1485,69.13,55.66,70.45,53.64,56.94,68.89,62.45,2016,21,MALUKU
370.0, 2109,KEPULAUAN ARU,12,577,44.48,28.96,27.98,29.04,33.45,32.64,32.76,2016,21,MALUKU
371.0, 2110,BURU SELATAN,14,488,55.22,47.38,44.5,37.31,41.73,45.4,45.26,2016,21,MALUKU
372.0, 2111,MALUKU BARAT DAYA,18,470,54.77,40.85,35.61,36.81,37.02,44.32,41.56,2016,21,MALUKU
362.0, 2101,AMBON,35,2467,50.14,51.79,32.03,49.04,52.25,49.2,46.22,2017,21,MALUKU
363.0, 2102,TUAL,12,540,40.75,31.86,25.99,36.87,37.54,38.57,34.05,2017,21,MALUKU
364.0, 2103,MALUKU TENGAH,76,2955,55.25,57.24,56.35,61.84,56.4,60.11,56.9,2017,21,MALUKU
365.0, 2104,BURU,15,832,63.49,67.05,67.77,68.25,58.79,60.32,65.04,2017,21,MALUKU
366.0, 2105,MALUKU TENGGARA,22,847,43.08,30.9,24.59,37.76,40.23,37.63,34.45,2017,21,MALUKU
367.0, 2106,MALUKU TENGGARA BARAT,17,657,37.72,30.15,22.5,33.2,36.42,36.58,31.56,2017,21,MALUKU
368.0, 2107,SERAM BAGIAN TIMUR,29,845,64.14,68.39,71.99,72.59,63.15,60.38,67.18,2017,21,MALUKU
369.0, 2108,SERAM BAGIAN BARAT,34,1488,57.99,57.64,58.8,58.69,62.21,62.32,59.07,2017,21,MALUKU
370.0, 2109,KEPULAUAN ARU,12,612,40.24,31.81,30.04,33.79,41.14,39.66,35.52,2017,21,MALUKU
371.0, 2110,BURU SELATAN,15,520,60.08,57.23,59.33,51.02,55.87,56.05,57.94,2017,21,MALUKU
372.0, 2111,MALUKU BARAT DAYA,18,564,47.2,44.24,44.71,48.04,50.04,46.4,46.16,2017,21,MALUKU
362.0, 2101,AMBON,35,2411,55.43,47.15,35.53,50.7,51.68,49.83,47.27,2018,21,MALUKU
363.0, 2102,TUAL,14,581,46.09,35.64,29.35,38.19,40.71,38.7,37.6,2018,21,MALUKU
364.0, 2103,MALUKU TENGAH,80,3070,61.1,57.23,58.19,59.92,59.13,63.51,59.27,2018,21,MALUKU
365.0, 2104,BURU,16,844,71.37,62.75,72.15,71.66,61.17,75.2,69.0,2018,21,MALUKU
366.0, 2105,MALUKU TENGGARA,21,814,47.23,31.7,25.86,36.25,40.34,35.65,35.7,2018,21,MALUKU
367.0, 2106,MALUKU TENGGARA BARAT,17,692,43.22,29.03,26.29,35.43,37.51,32.81,33.54,2018,21,MALUKU
368.0, 2107,SERAM BAGIAN TIMUR,30,920,66.78,64.1,69.59,64.7,62.77,64.9,66.06,2018,21,MALUKU
369.0, 2108,SERAM BAGIAN BARAT,38,1705,66.29,62.13,64.37,58.87,69.17,74.56,65.35,2018,21,MALUKU
370.0, 2109,KEPULAUAN ARU,12,622,44.25,30.13,27.77,34.28,40.91,35.21,35.18,2018,21,MALUKU
371.0, 2110,BURU SELATAN,16,559,64.97,59.5,60.35,58.18,59.32,66.22,61.56,2018,21,MALUKU
372.0, 2111,MALUKU BARAT DAYA,19,568,54.43,41.49,39.47,49.04,46.72,43.67,45.43,2018,21,MALUKU
362.0, 2101,AMBON,34,2148,51.79,39.67,29.29,46.36,44.17,44.69,41.35,2019,21,MALUKU
363.0, 2102,TUAL,13,545,39.87,34.76,30.56,36.66,37.62,43.43,36.01,2019,21,MALUKU
364.0, 2103,MALUKU TENGAH,82,2988,44.09,37.83,31.7,44.76,42.57,44.43,39.27,2019,21,MALUKU
365.0, 2104,BURU,15,749,43.57,39.41,32.88,41.22,41.21,45.45,39.81,2019,21,MALUKU
366.0, 2105,MALUKU TENGGARA,21,724,42.15,33.96,28.08,40.14,38.57,39.03,35.75,2019,21,MALUKU
367.0, 2106,MALUKU TENGGARA BARAT,18,643,36.73,32.84,27.09,39.09,35.04,36.39,33.19,2019,21,MALUKU
368.0, 2107,SERAM BAGIAN TIMUR,30,822,47.26,42.33,34.59,44.84,46.48,51.31,42.86,2019,21,MALUKU
369.0, 2108,SERAM BAGIAN BARAT,42,1575,44.59,39.11,31.28,42.92,43.85,43.74,39.67,2019,21,MALUKU
370.0, 2109,KEPULAUAN ARU,12,595,39.84,33.48,29.76,36.36,40.02,39.89,35.65,2019,21,MALUKU
371.0, 2110,BURU SELATAN,17,456,43.2,39.92,35.21,55.05,44.93,52.81,41.91,2019,21,MALUKU
372.0, 2111,MALUKU BARAT DAYA,19,553,42.41,35.19,30.1,40.8,39.56,40.59,36.95,2019,21,MALUKU
373.0, 2201,KOTA DENPASAR,32,1734,78.43,84.2,78.69,76.02,79.19,71.08,77.94,2015,22,BALI
374.0, 2202,KABUPATEN GIANYAR,11,494,76.88,78.76,75.04,65.91,72.46,67.44,72.75,2015,22,BALI
375.0, 2203,KABUPATEN BANGLI,6,330,69.7,80.17,73.4,74.86,75.63,65.01,73.13,2015,22,BALI
