No,Kode,Kabupaten,JumlahSekolah,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,Tahun,KdProv,Provinsi
142.0, 0708,KOTA GUNUNGSITOLI,10,624,78.49,77.77,74.02,83.13,81.23,77.44,78.68,2015,7,SUMATERA UTARA
143.0, 0709,KABUPATEN DELISERDANG,123,5227,83.91,80.84,77.51,87.37,81.98,72.48,80.68,2015,7,SUMATERA UTARA
144.0, 0710,KABUPATEN LANGKAT,83,4092,83.91,76.74,71.4,81.42,80.6,73.65,77.95,2015,7,SUMATERA UTARA
145.0, 0711,KABUPATEN SIMALUNGUN,51,2981,87.94,81.5,79.79,87.57,90.5,80.66,84.66,2015,7,SUMATERA UTARA
146.0, 0712,KABUPATEN KARO,24,1764,79.62,75.45,79.1,78.43,80.16,72.89,77.61,2015,7,SUMATERA UTARA
147.0, 0713,KABUPATEN DAIRI,21,1722,79.32,68.39,62.99,74.64,69.27,67.57,70.36,2015,7,SUMATERA UTARA
148.0, 0714,KABUPATEN ASAHAN,67,3503,81.44,75.87,68.47,74.81,76.96,72.7,75.04,2015,7,SUMATERA UTARA
149.0, 0715,KABUPATEN LABUHANBATU,35,2308,82.93,75.93,80.86,74.06,78.64,66.17,76.43,2015,7,SUMATERA UTARA
150.0, 0716,KABUPATEN TAPANULI UTARA,23,1919,80.98,69.69,71.32,77.1,79.36,72.76,75.2,2015,7,SUMATERA UTARA
151.0, 0717,KABUPATEN TAPANULI TENGAH,23,1346,77.6,68.04,70.66,68.44,65.39,66.55,69.45,2015,7,SUMATERA UTARA
152.0, 0718,KABUPATEN TAPANULI SELATAN,17,1004,67.01,51.3,38.01,50.02,45.51,41.97,48.97,2015,7,SUMATERA UTARA
153.0, 0719,KABUPATEN NIAS,5,249,56.85,40.04,32.12,34.96,29.77,37.6,38.56,2015,7,SUMATERA UTARA
154.0, 0720,KABUPATEN TOBA SAMOSIR,14,1327,82.36,67.23,77.72,79.54,80.43,75.49,77.13,2015,7,SUMATERA UTARA
155.0, 0721,KABUPATEN MANDAILING NATAL,29,2210,67.87,48.68,40.84,45.82,44.25,44.75,48.7,2015,7,SUMATERA UTARA
156.0, 0722,KABUPATEN HUMBANG HASUNDUTAN,16,1091,75.89,63.22,62.13,67.64,58.07,57.96,64.15,2015,7,SUMATERA UTARA
157.0, 0723,KABUPATEN PAKPAK BHARAT,5,230,85.72,81.93,80.46,88.18,90.17,81.1,84.59,2015,7,SUMATERA UTARA
158.0, 0724,KABUPATEN NIAS SELATAN,36,1250,64.56,59.73,51.38,55.03,53.13,54.44,56.38,2015,7,SUMATERA UTARA
159.0, 0725,KABUPATEN SAMOSIR,13,766,85.82,78.62,72.48,77.69,89.23,72.12,79.33,2015,7,SUMATERA UTARA
160.0, 0726,KABUPATEN SERDANG BEDAGAI,48,2018,87.62,80.61,80.02,87.5,86.6,80.36,83.79,2015,7,SUMATERA UTARA
161.0, 0727,KABUPATEN BATUBARA,31,1749,69.67,65.82,62.78,73.6,62.25,67.64,66.96,2015,7,SUMATERA UTARA
162.0, 0728,KABUPATEN PADANGLAWAS UTARA,13,607,60.95,51.67,36.51,54.16,39.8,44.35,47.91,2015,7,SUMATERA UTARA
163.0, 0729,KABUPATEN PADANGLAWAS,20,842,78.34,62.73,66.47,65.27,72.1,66.29,68.53,2015,7,SUMATERA UTARA
164.0, 0730,KABUPATEN LABUHANBATU UTARA,18,1262,72.96,66.58,67.8,59.36,73.1,65.54,67.56,2015,7,SUMATERA UTARA
165.0, 0731,KABUPATEN LABUHANBATU SELATAN,33,1288,78.79,72.67,71.71,69.16,69.88,61.61,70.64,2015,7,SUMATERA UTARA
166.0, 0732,KABUPATEN NIAS UTARA,7,325,78.84,72.18,65.45,74.49,50.21,61.13,67.05,2015,7,SUMATERA UTARA
167.0, 0733,KABUPATEN NIAS BARAT,10,510,64.15,63.27,51.22,58.45,59.65,51.51,58.04,2015,7,SUMATERA UTARA
135.0, 0701,KOTA MEDAN,192,14798,75.59,70.02,74.16,81.75,87.22,76.82,77.59,2016,7,SUMATERA UTARA
136.0, 0702,KOTA PEMATANGSIANTAR,33,3115,75.24,68.54,65.84,79.74,84.86,74.25,74.75,2016,7,SUMATERA UTARA
137.0, 0703,KOTA BINJAI,32,2194,70.51,66.07,64.63,74.35,79.3,73.18,71.34,2016,7,SUMATERA UTARA
138.0, 0704,KOTA TEBING TINGGI,15,1197,72.06,62.41,54.85,65.96,71.05,69.23,65.93,2016,7,SUMATERA UTARA
139.0, 0705,KOTA TANJUNG BALAI,14,1176,67.64,64.48,63.7,76.16,71.46,72.33,69.3,2016,7,SUMATERA UTARA
140.0, 0706,KOTA SIBOLGA,11,821,67.68,62.81,64.31,71.35,71.72,68.18,67.68,2016,7,SUMATERA UTARA
141.0, 0707,KOTA PADANGSIDIMPUAN,19,1955,68.77,54.84,74.02,76.42,77.76,71.46,70.55,2016,7,SUMATERA UTARA
142.0, 0708,KOTA GUNUNGSITOLI,12,639,70.61,66.79,67.85,76.27,79.66,72.89,72.35,2016,7,SUMATERA UTARA
143.0, 0709,KABUPATEN DELISERDANG,125,5436,71.02,66.32,63.62,75.87,80.92,74.4,72.03,2016,7,SUMATERA UTARA
144.0, 0710,KABUPATEN LANGKAT,84,3830,67.86,66.15,60.23,76.77,78.49,70.88,70.06,2016,7,SUMATERA UTARA
145.0, 0711,KABUPATEN SIMALUNGUN,49,3041,72.8,67.28,61.55,77.69,83.94,71.75,72.5,2016,7,SUMATERA UTARA
146.0, 0712,KABUPATEN KARO,24,1733,74.93,66.29,67.61,73.77,82.89,66.56,72.01,2016,7,SUMATERA UTARA
147.0, 0713,KABUPATEN DAIRI,23,1614,72.89,65.65,68.82,75.72,80.91,72.5,72.75,2016,7,SUMATERA UTARA
148.0, 0714,KABUPATEN ASAHAN,65,3395,63.34,59.4,50.82,65.39,64.18,62.48,60.94,2016,7,SUMATERA UTARA
149.0, 0715,KABUPATEN LABUHANBATU,37,2373,75.25,75.92,77.49,79.24,84.25,74.29,77.74,2016,7,SUMATERA UTARA
150.0, 0716,KABUPATEN TAPANULI UTARA,24,1928,63.77,47.65,36.41,50.6,37.1,48.84,47.4,2016,7,SUMATERA UTARA
151.0, 0717,KABUPATEN TAPANULI TENGAH,23,1469,64.84,51.7,50.92,53.31,53.41,57.75,55.32,2016,7,SUMATERA UTARA
152.0, 0718,KABUPATEN TAPANULI SELATAN,18,1093,62.11,45.78,43.29,49.18,50.85,50.64,50.31,2016,7,SUMATERA UTARA
153.0, 0719,KABUPATEN NIAS,6,247,55.8,42.02,36.47,44.47,41.84,44.07,44.11,2016,7,SUMATERA UTARA
154.0, 0720,KABUPATEN TOBA SAMOSIR,16,1371,67.69,57.46,50.97,63.71,54.14,61.66,59.27,2016,7,SUMATERA UTARA
155.0, 0721,KABUPATEN MANDAILING NATAL,29,2136,63.68,44.89,41.54,44.73,46.19,44.56,47.6,2016,7,SUMATERA UTARA
156.0, 0722,KABUPATEN HUMBANG HASUNDUTAN,16,1177,65.27,45.48,38.71,48.44,42.43,50.91,48.54,2016,7,SUMATERA UTARA
157.0, 0723,KABUPATEN PAKPAK BHARAT,5,239,73.8,68.24,61.23,80.75,84.24,71.4,73.28,2016,7,SUMATERA UTARA
158.0, 0724,KABUPATEN NIAS SELATAN,36,1455,55.38,49.72,50.67,50.09,47.4,49.59,50.48,2016,7,SUMATERA UTARA
159.0, 0725,KABUPATEN SAMOSIR,15,903,74.7,67.46,66.3,80.49,85.81,74.14,74.82,2016,7,SUMATERA UTARA
160.0, 0726,KABUPATEN SERDANG BEDAGAI,50,2118,72.86,65.82,63.85,79.71,85.24,75.83,73.89,2016,7,SUMATERA UTARA
161.0, 0727,KABUPATEN BATUBARA,33,1886,60.55,60.34,55.06,66.57,67.37,63.64,62.26,2016,7,SUMATERA UTARA
162.0, 0728,KABUPATEN PADANGLAWAS UTARA,14,594,60.27,47.27,56.02,59.15,62.29,56.92,56.99,2016,7,SUMATERA UTARA
163.0, 0729,KABUPATEN PADANGLAWAS,20,938,75.64,63.44,65.27,61.24,76.41,68.71,68.45,2016,7,SUMATERA UTARA
164.0, 0730,KABUPATEN LABUHANBATU UTARA,17,1171,74.99,59.86,72.83,67.49,89.54,78.16,73.81,2016,7,SUMATERA UTARA
165.0, 0731,KABUPATEN LABUHANBATU SELATAN,35,1287,71.44,68.2,68.25,70.75,75.88,68.01,70.42,2016,7,SUMATERA UTARA
166.0, 0732,KABUPATEN NIAS UTARA,7,392,58.16,45.6,32.55,54.94,39.1,43.3,45.61,2016,7,SUMATERA UTARA
167.0, 0733,KABUPATEN NIAS BARAT,11,601,60.38,59.78,53.55,59.22,61.88,55.5,58.39,2016,7,SUMATERA UTARA
135.0, 0701,KOTA MEDAN,197,16768,70.42,56.48,46.15,52.43,56.64,51.71,56.37,2017,7,SUMATERA UTARA
136.0, 0702,KOTA PEMATANGSIANTAR,33,3229,72.5,57.62,48.13,51.93,55.6,55.92,58.44,2017,7,SUMATERA UTARA
137.0, 0703,KOTA BINJAI,32,2260,66.99,54.4,45.5,45.52,47.93,55.21,55.22,2017,7,SUMATERA UTARA
138.0, 0704,KOTA TEBING TINGGI,15,1288,64.99,44.3,34.84,41.58,49.06,44.52,47.19,2017,7,SUMATERA UTARA
139.0, 0705,KOTA TANJUNG BALAI,14,1226,68.93,68.05,61.98,64.88,57.66,67.19,66.37,2017,7,SUMATERA UTARA
140.0, 0706,KOTA SIBOLGA,11,936,67.05,42.46,36.53,44.71,50.24,43.38,47.59,2017,7,SUMATERA UTARA
141.0, 0707,KOTA PADANGSIDIMPUAN,19,1987,66.06,42.1,34.47,43.96,49.35,43.06,46.59,2017,7,SUMATERA UTARA
142.0, 0708,KOTA GUNUNGSITOLI,12,699,71.15,59.96,55.19,54.93,59.67,60.87,61.51,2017,7,SUMATERA UTARA
143.0, 0709,KABUPATEN DELISERDANG,132,6150,68.63,62.39,61.25,57.79,56.36,64.57,63.93,2017,7,SUMATERA UTARA
144.0, 0710,KABUPATEN LANGKAT,87,4560,68.67,58.1,62.1,56.57,55.92,59.83,62.05,2017,7,SUMATERA UTARA
145.0, 0711,KABUPATEN SIMALUNGUN,52,3493,70.75,69.1,69.07,77.74,65.02,71.1,70.01,2017,7,SUMATERA UTARA
146.0, 0712,KABUPATEN KARO,23,1850,71.75,53.34,52.66,49.36,54.74,56.48,58.25,2017,7,SUMATERA UTARA
147.0, 0713,KABUPATEN DAIRI,23,1674,72.33,66.31,59.61,63.9,56.4,66.74,65.87,2017,7,SUMATERA UTARA
148.0, 0714,KABUPATEN ASAHAN,63,3701,65.07,53.98,50.22,46.89,45.27,56.85,56.1,2017,7,SUMATERA UTARA
149.0, 0715,KABUPATEN LABUHANBATU,38,2477,64.15,62.41,64.73,61.71,57.09,64.04,63.66,2017,7,SUMATERA UTARA
150.0, 0716,KABUPATEN TAPANULI UTARA,25,2141,63.73,53.74,51.46,53.28,51.81,58.08,56.46,2017,7,SUMATERA UTARA
151.0, 0717,KABUPATEN TAPANULI TENGAH,27,1574,63.8,47.68,43.9,47.59,48.03,50.08,51.21,2017,7,SUMATERA UTARA
152.0, 0718,KABUPATEN TAPANULI SELATAN,17,1190,62.33,40.78,38.09,41.12,43.79,40.91,45.62,2017,7,SUMATERA UTARA
153.0, 0719,KABUPATEN NIAS,6,304,54.18,44.3,35.57,59.67,46.6,49.6,46.1,2017,7,SUMATERA UTARA
154.0, 0720,KABUPATEN TOBA SAMOSIR,15,1458,71.78,50.35,46.02,55.96,58.46,48.57,54.77,2017,7,SUMATERA UTARA
155.0, 0721,KABUPATEN MANDAILING NATAL,29,2327,64.72,43.08,38.3,38.92,39.5,43.15,47.13,2017,7,SUMATERA UTARA
156.0, 0722,KABUPATEN HUMBANG HASUNDUTAN,16,1299,69.21,55.7,57.68,53.51,44.46,58.88,59.7,2017,7,SUMATERA UTARA
157.0, 0723,KABUPATEN PAKPAK BHARAT,5,277,74.93,73.22,80.32,84.06,63.19,71.73,75.17,2017,7,SUMATERA UTARA
158.0, 0724,KABUPATEN NIAS SELATAN,45,1745,55.18,52.45,45.34,53.57,46.35,46.15,50.13,2017,7,SUMATERA UTARA
159.0, 0725,KABUPATEN SAMOSIR,14,849,70.76,61.7,60.12,51.3,53.06,64.69,63.57,2017,7,SUMATERA UTARA
160.0, 0726,KABUPATEN SERDANG BEDAGAI,48,2353,60.41,42.32,38.13,53.32,50.44,44.23,46.46,2017,7,SUMATERA UTARA
161.0, 0727,KABUPATEN BATUBARA,32,1829,56.23,33.99,31.41,36.75,40.61,38.56,40.06,2017,7,SUMATERA UTARA
162.0, 0728,KABUPATEN PADANGLAWAS UTARA,15,682,53.83,36.79,29.7,32.25,31.98,38.98,39.37,2017,7,SUMATERA UTARA
163.0, 0729,KABUPATEN PADANGLAWAS,21,1015,61.05,52.01,49.26,44.55,52.17,54.68,53.81,2017,7,SUMATERA UTARA
164.0, 0730,KABUPATEN LABUHANBATU UTARA,19,1435,64.07,44.01,39.19,39.23,46.6,47.13,48.32,2017,7,SUMATERA UTARA
165.0, 0731,KABUPATEN LABUHANBATU SELATAN,34,1526,62.31,47.42,45.84,38.92,47.78,49.52,51.05,2017,7,SUMATERA UTARA
166.0, 0732,KABUPATEN NIAS UTARA,7,440,58.37,45.33,39.03,37.4,43.68,46.88,46.73,2017,7,SUMATERA UTARA
167.0, 0733,KABUPATEN NIAS BARAT,10,535,58.06,47.8,41.22,64.58,50.83,55.19,50.58,2017,7,SUMATERA UTARA
135.0, 0701,KOTA MEDAN,194,17661,67.5,57.56,39.8,46.33,53.6,49.74,53.67,2018,7,SUMATERA UTARA
136.0, 0702,KOTA PEMATANGSIANTAR,31,3304,67.69,56.39,39.87,46.13,53.54,51.21,53.7,2018,7,SUMATERA UTARA
137.0, 0703,KOTA BINJAI,32,2495,61.43,46.42,32.81,40.08,46.07,45.78,46.51,2018,7,SUMATERA UTARA
138.0, 0704,KOTA TEBING TINGGI,14,1313,63.18,50.39,33.37,40.16,41.67,43.43,47.4,2018,7,SUMATERA UTARA
139.0, 0705,KOTA TANJUNG BALAI,14,1421,58.83,43.68,27.58,33.24,40.62,38.01,41.95,2018,7,SUMATERA UTARA
140.0, 0706,KOTA SIBOLGA,11,937,65.1,48.17,33.71,41.36,50.4,47.89,48.51,2018,7,SUMATERA UTARA
141.0, 0707,KOTA PADANGSIDIMPUAN,23,2249,61.9,44.89,31.7,38.38,46.36,43.56,45.49,2018,7,SUMATERA UTARA
142.0, 0708,KOTA GUNUNGSITOLI,12,848,67.05,47.65,29.94,37.82,41.42,42.25,46.33,2018,7,SUMATERA UTARA
143.0, 0709,KABUPATEN DELISERDANG,134,7108,59.87,46.78,32.89,41.22,44.23,44.67,45.98,2018,7,SUMATERA UTARA
144.0, 0710,KABUPATEN LANGKAT,89,5389,58.54,40.65,32.57,33.5,43.9,42.09,43.31,2018,7,SUMATERA UTARA
145.0, 0711,KABUPATEN SIMALUNGUN,51,3692,60.81,44.97,29.78,34.32,41.85,45.08,44.61,2018,7,SUMATERA UTARA
146.0, 0712,KABUPATEN KARO,23,2171,64.28,53.64,38.43,42.46,45.52,49.38,50.99,2018,7,SUMATERA UTARA
147.0, 0713,KABUPATEN DAIRI,23,1692,63.86,48.95,33.18,39.92,45.3,47.22,47.98,2018,7,SUMATERA UTARA
148.0, 0714,KABUPATEN ASAHAN,64,3799,56.86,40.65,27.61,34.35,39.25,38.83,40.87,2018,7,SUMATERA UTARA
149.0, 0715,KABUPATEN LABUHANBATU,37,2822,58.01,43.29,31.23,41.97,49.0,41.81,43.82,2018,7,SUMATERA UTARA
150.0, 0716,KABUPATEN TAPANULI UTARA,26,2292,62.27,44.72,31.01,38.71,43.82,42.04,44.92,2018,7,SUMATERA UTARA
151.0, 0717,KABUPATEN TAPANULI TENGAH,23,1716,62.59,47.42,35.41,43.07,47.56,46.93,47.97,2018,7,SUMATERA UTARA
152.0, 0718,KABUPATEN TAPANULI SELATAN,18,1242,60.98,41.83,31.84,42.49,45.22,42.96,44.46,2018,7,SUMATERA UTARA
153.0, 0719,KABUPATEN NIAS,9,434,52.66,32.75,23.13,31.42,35.58,33.5,35.52,2018,7,SUMATERA UTARA
154.0, 0720,KABUPATEN TOBA SAMOSIR,15,1559,69.14,53.63,38.41,47.39,50.52,48.22,52.44,2018,7,SUMATERA UTARA
155.0, 0721,KABUPATEN MANDAILING NATAL,31,2497,62.25,46.79,34.43,35.33,42.53,47.88,47.39,2018,7,SUMATERA UTARA
156.0, 0722,KABUPATEN HUMBANG HASUNDUTAN,15,1282,63.66,43.75,30.32,37.45,42.76,43.08,44.88,2018,7,SUMATERA UTARA
157.0, 0723,KABUPATEN PAKPAK BHARAT,5,247,62.33,47.13,31.74,35.92,45.76,43.73,46.01,2018,7,SUMATERA UTARA
158.0, 0724,KABUPATEN NIAS SELATAN,51,1804,53.12,47.36,35.23,46.14,55.99,42.28,45.0,2018,7,SUMATERA UTARA
159.0, 0725,KABUPATEN SAMOSIR,14,886,68.42,48.25,34.32,38.11,48.91,49.93,49.75,2018,7,SUMATERA UTARA
160.0, 0726,KABUPATEN SERDANG BEDAGAI,51,2695,55.23,38.13,26.53,33.14,43.41,37.25,39.36,2018,7,SUMATERA UTARA
161.0, 0727,KABUPATEN BATUBARA,33,2047,54.77,37.46,27.43,31.76,38.53,37.22,38.98,2018,7,SUMATERA UTARA
162.0, 0728,KABUPATEN PADANGLAWAS UTARA,14,806,51.82,34.04,23.55,31.28,33.84,36.61,36.29,2018,7,SUMATERA UTARA
163.0, 0729,KABUPATEN PADANGLAWAS,22,1082,55.84,39.45,28.58,34.51,43.14,41.18,41.11,2018,7,SUMATERA UTARA
164.0, 0730,KABUPATEN LABUHANBATU UTARA,21,1714,58.07,41.93,28.05,36.4,47.78,40.77,42.19,2018,7,SUMATERA UTARA
165.0, 0731,KABUPATEN LABUHANBATU SELATAN,36,1723,54.77,37.37,26.64,34.35,41.64,37.46,39.12,2018,7,SUMATERA UTARA
166.0, 0732,KABUPATEN NIAS UTARA,11,554,58.44,40.03,25.37,32.82,39.2,38.17,40.3,2018,7,SUMATERA UTARA
167.0, 0733,KABUPATEN NIAS BARAT,11,570,54.28,41.08,29.4,39.14,52.99,39.22,41.95,2018,7,SUMATERA UTARA
135.0, 0701,KOTA MEDAN,202,17152,68.04,56.86,41.25,45.88,52.39,49.78,53.94,2019,7,SUMATERA UTARA
136.0, 0702,KOTA PEMATANGSIANTAR,31,3140,69.63,57.33,43.09,46.52,55.44,52.63,55.52,2019,7,SUMATERA UTARA
137.0, 0703,KOTA BINJAI,34,2504,60.55,47.16,34.9,40.92,44.62,45.13,46.85,2019,7,SUMATERA UTARA
138.0, 0704,KOTA TEBING TINGGI,14,1378,63.38,48.79,37.07,41.76,46.04,45.41,48.58,2019,7,SUMATERA UTARA
139.0, 0705,KOTA TANJUNG BALAI,14,1422,57.6,44.19,32.95,36.91,42.81,41.96,44.11,2019,7,SUMATERA UTARA
140.0, 0706,KOTA SIBOLGA,11,955,65.58,49.43,37.38,42.54,47.32,49.53,50.16,2019,7,SUMATERA UTARA
141.0, 0707,KOTA PADANGSIDIMPUAN,22,2233,62.94,46.99,36.05,43.53,44.91,46.94,48.09,2019,7,SUMATERA UTARA
142.0, 0708,KOTA GUNUNGSITOLI,12,923,69.03,48.82,34.7,39.39,44.34,46.95,49.47,2019,7,SUMATERA UTARA
143.0, 0709,KABUPATEN DELISERDANG,142,7174,60.05,46.01,35.65,41.2,45.64,45.2,46.67,2019,7,SUMATERA UTARA
144.0, 0710,KABUPATEN LANGKAT,90,5330,55.13,40.73,31.5,36.35,42.56,42.48,42.34,2019,7,SUMATERA UTARA
145.0, 0711,KABUPATEN SIMALUNGUN,52,3763,61.0,44.43,34.71,38.74,41.82,45.92,46.11,2019,7,SUMATERA UTARA
146.0, 0712,KABUPATEN KARO,24,2229,64.53,49.76,38.98,41.64,48.05,48.25,50.17,2019,7,SUMATERA UTARA
147.0, 0713,KABUPATEN DAIRI,22,1775,67.46,48.58,37.72,42.06,48.7,48.41,50.3,2019,7,SUMATERA UTARA
148.0, 0714,KABUPATEN ASAHAN,65,3799,57.77,42.61,33.13,38.21,43.09,43.56,44.1,2019,7,SUMATERA UTARA
149.0, 0715,KABUPATEN LABUHANBATU,36,2820,59.46,44.88,35.54,42.89,47.43,45.85,46.38,2019,7,SUMATERA UTARA
150.0, 0716,KABUPATEN TAPANULI UTARA,26,2211,63.85,46.82,35.66,39.16,44.24,46.03,47.71,2019,7,SUMATERA UTARA
151.0, 0717,KABUPATEN TAPANULI TENGAH,27,1875,60.5,47.11,36.89,39.15,46.11,46.35,47.33,2019,7,SUMATERA UTARA
152.0, 0718,KABUPATEN TAPANULI SELATAN,18,1289,60.23,46.08,36.34,40.19,49.32,47.23,47.33,2019,7,SUMATERA UTARA
153.0, 0719,KABUPATEN NIAS,9,507,53.26,39.8,31.07,41.16,41.31,39.87,41.07,2019,7,SUMATERA UTARA
154.0, 0720,KABUPATEN TOBA SAMOSIR,15,1592,71.37,56.2,44.79,46.49,51.97,52.16,55.79,2019,7,SUMATERA UTARA
155.0, 0721,KABUPATEN MANDAILING NATAL,32,2686,60.14,42.62,32.62,37.55,42.54,43.83,44.62,2019,7,SUMATERA UTARA
156.0, 0722,KABUPATEN HUMBANG HASUNDUTAN,16,1400,63.17,44.13,35.05,39.44,45.84,45.72,46.71,2019,7,SUMATERA UTARA
157.0, 0723,KABUPATEN PAKPAK BHARAT,5,319,61.77,43.89,33.26,38.95,43.96,42.14,45.28,2019,7,SUMATERA UTARA
158.0, 0724,KABUPATEN NIAS SELATAN,59,1801,50.72,44.81,33.8,45.23,38.07,41.96,42.84,2019,7,SUMATERA UTARA
159.0, 0725,KABUPATEN SAMOSIR,14,986,67.01,47.67,37.0,39.98,50.27,48.35,49.7,2019,7,SUMATERA UTARA
160.0, 0726,KABUPATEN SERDANG BEDAGAI,47,2437,55.74,40.44,31.57,35.66,45.77,41.4,42.3,2019,7,SUMATERA UTARA
161.0, 0727,KABUPATEN BATUBARA,31,1957,55.26,40.93,32.58,35.68,39.57,43.33,42.51,2019,7,SUMATERA UTARA
162.0, 0728,KABUPATEN PADANGLAWAS UTARA,15,815,51.9,37.74,29.99,33.08,37.83,38.81,39.48,2019,7,SUMATERA UTARA
163.0, 0729,KABUPATEN PADANGLAWAS,21,1241,53.92,41.93,32.74,37.67,49.6,42.46,42.69,2019,7,SUMATERA UTARA
164.0, 0730,KABUPATEN LABUHANBATU UTARA,20,1757,58.64,44.14,34.36,38.6,45.85,45.22,45.36,2019,7,SUMATERA UTARA
165.0, 0731,KABUPATEN LABUHANBATU SELATAN,39,1710,55.49,41.54,32.93,38.91,40.88,42.35,42.96,2019,7,SUMATERA UTARA
166.0, 0732,KABUPATEN NIAS UTARA,14,701,56.11,42.57,31.55,36.0,39.97,44.24,43.06,2019,7,SUMATERA UTARA
167.0, 0733,KABUPATEN NIAS BARAT,13,579,54.14,46.27,34.44,36.65,57.11,44.64,44.99,2019,7,SUMATERA UTARA
168.0, 0801,KOTA PADANG,48,4954,77.84,56.43,59.98,82.27,71.05,67.2,69.13,2015,8,SUMATERA BARAT
169.0, 0802,KOTA BUKITTINGGI,11,1068,79.19,62.66,63.98,84.25,76.42,71.69,73.03,2015,8,SUMATERA BARAT
170.0, 0803,KOTA PADANG PANJANG,11,705,82.08,61.88,58.78,74.41,70.26,66.86,69.05,2015,8,SUMATERA BARAT
171.0, 0804,KOTA SAWAHLUNTO,5,261,79.7,57.51,62.68,78.69,69.89,72.72,70.2,2015,8,SUMATERA BARAT
172.0, 0805,KOTA SOLOK,5,713,77.8,53.39,59.94,75.74,71.93,69.33,68.02,2015,8,SUMATERA BARAT
173.0, 0806,KOTA PAYAKUMBUH,11,954,77.7,60.32,58.12,78.87,71.9,69.03,69.32,2015,8,SUMATERA BARAT
174.0, 0807,KOTA PARIAMAN,8,739,73.83,50.54,58.5,83.72,65.64,66.79,66.5,2015,8,SUMATERA BARAT
175.0, 0808,KABUPATEN AGAM,30,1414,78.65,53.56,56.22,73.42,65.61,66.0,65.58,2015,8,SUMATERA BARAT
176.0, 0809,KABUPATEN PASAMAN,11,1006,71.19,51.44,57.91,82.31,72.9,64.52,66.71,2015,8,SUMATERA BARAT
177.0, 0810,KABUPATEN LIMA PULUH KOTA,11,930,75.35,52.58,57.49,81.29,70.95,67.96,67.6,2015,8,SUMATERA BARAT
178.0, 0811,KABUPATEN SOLOK,26,1202,76.75,50.44,54.85,67.09,58.75,65.09,62.16,2015,8,SUMATERA BARAT
179.0, 0812,KABUPATEN PADANG PARIAMAN,25,1814,73.89,48.6,56.15,79.23,65.59,64.18,64.61,2015,8,SUMATERA BARAT
180.0, 0813,KABUPATEN PESISIR SELATAN,31,2645,78.05,72.01,69.32,68.83,83.66,78.03,74.98,2015,8,SUMATERA BARAT
181.0, 0814,KABUPATEN TANAH DATAR,23,1046,79.85,54.46,55.15,68.13,63.17,65.41,64.36,2015,8,SUMATERA BARAT
182.0, 0815,KABUPATEN SIJUNJUNG,14,534,76.25,50.51,52.31,70.09,63.0,60.89,62.18,2015,8,SUMATERA BARAT
183.0, 0816,KABUPATEN KEPULAUAN MENTAWAI,7,419,60.86,52.8,34.03,26.52,42.37,43.58,43.36,2015,8,SUMATERA BARAT
184.0, 0817,KABUPATEN PASAMAN BARAT,22,1274,73.02,46.97,45.43,72.45,56.82,58.66,58.89,2015,8,SUMATERA BARAT
185.0, 0818,KABUPATEN SOLOK SELATAN,12,530,74.26,51.69,60.07,80.78,69.07,69.75,67.6,2015,8,SUMATERA BARAT
186.0, 0819,KABUPATEN DHARMASRAYA,11,503,75.96,50.07,53.06,74.18,56.54,63.16,62.16,2015,8,SUMATERA BARAT
168.0, 0801,KOTA PADANG,52,4827,67.59,56.95,60.8,71.55,66.95,57.53,63.56,2016,8,SUMATERA BARAT
169.0, 0802,KOTA BUKITTINGGI,12,1203,73.26,58.36,62.61,67.03,68.33,60.2,64.97,2016,8,SUMATERA BARAT
170.0, 0803,KOTA PADANG PANJANG,11,761,74.7,55.04,60.5,63.99,67.79,60.58,63.77,2016,8,SUMATERA BARAT
171.0, 0804,KOTA SAWAHLUNTO,5,269,70.34,50.96,55.69,60.81,55.3,56.49,58.27,2016,8,SUMATERA BARAT
172.0, 0805,KOTA SOLOK,6,779,67.56,49.49,49.96,58.91,57.61,53.29,56.14,2016,8,SUMATERA BARAT
173.0, 0806,KOTA PAYAKUMBUH,12,992,73.0,55.96,57.27,63.98,64.24,59.86,62.39,2016,8,SUMATERA BARAT
174.0, 0807,KOTA PARIAMAN,8,749,64.32,51.75,52.99,62.39,63.67,55.3,58.4,2016,8,SUMATERA BARAT
175.0, 0808,KABUPATEN AGAM,30,1402,71.03,50.64,51.97,57.87,59.21,56.0,57.79,2016,8,SUMATERA BARAT
176.0, 0809,KABUPATEN PASAMAN,11,1068,66.4,50.09,50.81,60.93,45.79,56.86,55.15,2016,8,SUMATERA BARAT
177.0, 0810,KABUPATEN LIMA PULUH KOTA,14,1054,68.81,49.16,51.61,60.16,54.48,56.0,56.7,2016,8,SUMATERA BARAT
178.0, 0811,KABUPATEN SOLOK,27,1264,66.0,48.98,48.78,59.05,56.23,54.11,55.53,2016,8,SUMATERA BARAT
179.0, 0812,KABUPATEN PADANG PARIAMAN,28,2031,62.58,48.05,48.17,60.66,58.46,55.04,55.49,2016,8,SUMATERA BARAT
180.0, 0813,KABUPATEN PESISIR SELATAN,32,2664,61.62,47.43,42.86,51.48,46.38,49.61,49.9,2016,8,SUMATERA BARAT
181.0, 0814,KABUPATEN TANAH DATAR,23,1190,70.13,50.03,50.0,59.9,55.43,53.7,56.53,2016,8,SUMATERA BARAT
