No,Kode,Kabupaten,JumlahSekolah,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,Tahun,KdProv,Provinsi
186.0, 0819,KABUPATEN DHARMASRAYA,1,14,64.43,50.0,36.07,0.0,0.0,48.57,49.77,2017,8,SUMATERA BARAT
168.0, 0801,KOTA PADANG,36,1711,67.35,53.07,37.04,40.94,47.83,48.18,51.01,2018,8,SUMATERA BARAT
169.0, 0802,KOTA BUKITTINGGI,6,144,60.37,43.37,30.29,36.6,39.04,38.35,43.07,2018,8,SUMATERA BARAT
170.0, 0803,KOTA PADANG PANJANG,5,74,69.48,54.95,36.42,47.78,50.45,48.8,52.45,2018,8,SUMATERA BARAT
171.0, 0804,KOTA SAWAHLUNTO,1,18,69.44,62.0,37.92,38.75,46.07,56.67,54.98,2018,8,SUMATERA BARAT
172.0, 0805,KOTA SOLOK,1,8,70.5,48.75,31.88,35.83,50.0,48.13,48.72,2018,8,SUMATERA BARAT
173.0, 0806,KOTA PAYAKUMBUH,4,120,76.33,55.7,38.06,51.6,52.19,52.74,55.62,2018,8,SUMATERA BARAT
174.0, 0807,KOTA PARIAMAN,1,17,46.24,28.94,22.94,0.0,37.5,31.09,32.4,2018,8,SUMATERA BARAT
175.0, 0808,KABUPATEN AGAM,6,99,75.15,57.74,45.88,46.83,61.93,55.63,58.29,2018,8,SUMATERA BARAT
176.0, 0809,KABUPATEN PASAMAN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,SUMATERA BARAT
177.0, 0810,KABUPATEN LIMA PULUH KOTA,3,44,66.0,41.36,26.59,34.17,37.86,40.35,43.17,2018,8,SUMATERA BARAT
178.0, 0811,KABUPATEN SOLOK,6,87,63.24,38.46,29.4,32.65,38.89,37.54,41.96,2018,8,SUMATERA BARAT
179.0, 0812,KABUPATEN PADANG PARIAMAN,7,160,55.7,35.62,23.52,33.47,35.23,34.5,37.32,2018,8,SUMATERA BARAT
180.0, 0813,KABUPATEN PESISIR SELATAN,4,89,54.09,32.07,24.1,0.0,0.0,33.99,36.07,2018,8,SUMATERA BARAT
181.0, 0814,KABUPATEN TANAH DATAR,4,85,73.53,52.45,39.94,39.53,51.82,54.88,54.05,2018,8,SUMATERA BARAT
182.0, 0815,KABUPATEN SIJUNJUNG,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,8,SUMATERA BARAT
183.0, 0816,KABUPATEN KEPULAUAN MENTAWAI,2,21,55.24,37.91,25.12,32.5,42.5,40.96,39.6,2018,8,SUMATERA BARAT
184.0, 0817,KABUPATEN PASAMAN BARAT,8,236,58.66,37.71,28.38,31.17,41.56,41.57,41.25,2018,8,SUMATERA BARAT
185.0, 0818,KABUPATEN SOLOK SELATAN,1,14,57.43,31.43,26.79,15.0,0.0,36.35,37.62,2018,8,SUMATERA BARAT
186.0, 0819,KABUPATEN DHARMASRAYA,2,24,55.5,34.58,21.98,29.17,30.0,37.77,37.03,2018,8,SUMATERA BARAT
168.0, 0801,KOTA PADANG,35,1905,69.32,53.11,39.05,42.1,47.23,50.59,52.48,2019,8,SUMATERA BARAT
169.0, 0802,KOTA BUKITTINGGI,6,149,59.94,46.79,33.54,41.19,45.36,43.95,46.01,2019,8,SUMATERA BARAT
170.0, 0803,KOTA PADANG PANJANG,4,77,73.9,55.77,38.86,46.32,50.0,51.42,54.61,2019,8,SUMATERA BARAT
171.0, 0804,KOTA SAWAHLUNTO,1,19,73.89,50.21,36.45,38.75,45.0,58.18,53.13,2019,8,SUMATERA BARAT
172.0, 0805,KOTA SOLOK,1,14,71.29,55.0,36.25,41.67,53.33,43.44,51.93,2019,8,SUMATERA BARAT
173.0, 0806,KOTA PAYAKUMBUH,3,134,76.22,58.67,39.33,46.77,46.02,55.59,56.69,2019,8,SUMATERA BARAT
174.0, 0807,KOTA PARIAMAN,2,52,35.46,35.31,29.57,0.0,0.0,36.49,34.21,2019,8,SUMATERA BARAT
175.0, 0808,KABUPATEN AGAM,9,157,76.53,58.92,43.93,49.02,52.5,53.73,58.01,2019,8,SUMATERA BARAT
176.0, 0809,KABUPATEN PASAMAN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,8,SUMATERA BARAT
177.0, 0810,KABUPATEN LIMA PULUH KOTA,3,31,73.29,47.61,36.78,36.25,47.5,47.73,50.98,2019,8,SUMATERA BARAT
178.0, 0811,KABUPATEN SOLOK,6,91,67.67,42.2,33.49,34.2,40.31,46.16,46.43,2019,8,SUMATERA BARAT
179.0, 0812,KABUPATEN PADANG PARIAMAN,7,142,55.61,39.17,30.86,37.08,38.33,39.96,41.35,2019,8,SUMATERA BARAT
180.0, 0813,KABUPATEN PESISIR SELATAN,4,85,53.01,37.2,30.59,0.0,50.0,38.9,39.96,2019,8,SUMATERA BARAT
181.0, 0814,KABUPATEN TANAH DATAR,3,114,75.95,62.18,42.87,50.83,54.36,54.66,58.69,2019,8,SUMATERA BARAT
182.0, 0815,KABUPATEN SIJUNJUNG,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,8,SUMATERA BARAT
183.0, 0816,KABUPATEN KEPULAUAN MENTAWAI,2,34,53.82,34.94,31.99,31.67,36.43,34.83,38.7,2019,8,SUMATERA BARAT
184.0, 0817,KABUPATEN PASAMAN BARAT,8,226,59.52,40.9,33.41,36.56,43.13,42.47,43.99,2019,8,SUMATERA BARAT
185.0, 0818,KABUPATEN SOLOK SELATAN,1,17,65.88,37.18,32.65,38.75,0.0,38.27,43.52,2019,8,SUMATERA BARAT
186.0, 0819,KABUPATEN DHARMASRAYA,1,20,63.0,55.1,31.88,0.0,46.25,44.58,48.68,2019,8,SUMATERA BARAT
187.0, 0901,KOTA PEKANBARU,38,1528,75.66,69.76,64.75,73.13,69.6,68.99,70.32,2015,9,RIAU
188.0, 0902,KOTA DUMAI,7,333,74.51,60.41,63.62,70.1,65.17,67.46,66.88,2015,9,RIAU
189.0, 0903,KABUPATEN KAMPAR,19,489,74.01,64.64,63.06,75.24,69.26,66.27,68.75,2015,9,RIAU
190.0, 0904,KABUPATEN INDRAGIRI HULU,8,250,72.11,64.49,58.02,65.13,64.93,62.18,64.48,2015,9,RIAU
191.0, 0905,KABUPATEN INDRAGIRI HILIR,8,232,74.25,57.46,52.45,57.67,50.02,56.24,58.02,2015,9,RIAU
192.0, 0906,KABUPATEN BENGKALIS,13,455,75.44,67.58,66.95,73.93,64.62,66.92,69.24,2015,9,RIAU
193.0, 0907,KABUPATEN PELALAWAN,3,71,80.81,67.97,49.44,69.25,64.61,54.04,64.35,2015,9,RIAU
194.0, 0908,KABUPATEN ROKAN HULU,7,124,64.81,57.99,46.0,56.28,52.03,57.58,55.78,2015,9,RIAU
195.0, 0909,KABUPATEN ROKAN HILIR,23,670,71.7,55.92,52.16,51.51,51.74,53.28,56.05,2015,9,RIAU
196.0, 0910,KABUPATEN SIAK,6,135,69.57,64.27,48.3,46.65,53.74,60.25,57.13,2015,9,RIAU
197.0, 0911,KABUPATEN KUANTAN SINGINGI,3,41,79.78,60.98,56.33,63.87,63.17,59.1,63.87,2015,9,RIAU
198.0, 0912,KABUPATEN KEPULAUAN MERANTI,7,133,77.05,71.02,59.85,78.94,70.56,69.0,71.07,2015,9,RIAU
187.0, 0901,KOTA PEKANBARU,41,1656,68.14,54.42,54.16,58.81,60.78,58.46,59.13,2016,9,RIAU
188.0, 0902,KOTA DUMAI,5,292,64.15,52.92,49.71,44.66,44.75,54.73,51.82,2016,9,RIAU
189.0, 0903,KABUPATEN KAMPAR,20,488,67.63,53.52,51.01,55.46,54.12,56.98,56.45,2016,9,RIAU
190.0, 0904,KABUPATEN INDRAGIRI HULU,7,244,63.97,44.64,33.5,33.17,32.0,45.55,42.14,2016,9,RIAU
191.0, 0905,KABUPATEN INDRAGIRI HILIR,8,213,59.93,50.42,43.39,43.02,51.62,52.92,50.22,2016,9,RIAU
192.0, 0906,KABUPATEN BENGKALIS,12,466,68.09,57.14,53.51,61.33,61.05,57.93,59.84,2016,9,RIAU
193.0, 0907,KABUPATEN PELALAWAN,5,92,70.96,59.94,50.49,58.34,65.95,53.32,59.83,2016,9,RIAU
194.0, 0908,KABUPATEN ROKAN HULU,6,121,59.27,49.97,33.33,48.37,41.71,45.19,46.31,2016,9,RIAU
195.0, 0909,KABUPATEN ROKAN HILIR,22,549,63.43,49.83,43.01,42.2,44.74,49.47,48.78,2016,9,RIAU
196.0, 0910,KABUPATEN SIAK,6,118,67.02,54.66,52.65,50.74,55.76,58.9,56.62,2016,9,RIAU
197.0, 0911,KABUPATEN KUANTAN SINGINGI,3,54,67.48,52.15,42.78,50.65,47.45,48.61,51.52,2016,9,RIAU
198.0, 0912,KABUPATEN KEPULAUAN MERANTI,9,149,63.15,44.93,34.36,39.21,41.26,44.68,44.6,2016,9,RIAU
187.0, 0901,KOTA PEKANBARU,41,1578,74.41,55.77,44.12,51.0,55.24,49.01,56.18,2017,9,RIAU
188.0, 0902,KOTA DUMAI,6,365,72.01,50.88,38.43,42.12,45.22,46.59,51.7,2017,9,RIAU
189.0, 0903,KABUPATEN KAMPAR,17,499,64.67,45.09,38.78,44.16,42.5,44.7,48.23,2017,9,RIAU
190.0, 0904,KABUPATEN INDRAGIRI HULU,8,242,65.11,37.21,26.05,40.75,34.75,40.48,42.04,2017,9,RIAU
191.0, 0905,KABUPATEN INDRAGIRI HILIR,10,265,64.64,50.06,45.89,28.75,62.78,47.46,52.5,2017,9,RIAU
192.0, 0906,KABUPATEN BENGKALIS,14,445,74.36,58.14,48.53,55.08,64.77,50.69,58.68,2017,9,RIAU
193.0, 0907,KABUPATEN PELALAWAN,5,98,76.08,63.65,44.92,64.05,64.65,43.09,58.83,2017,9,RIAU
194.0, 0908,KABUPATEN ROKAN HULU,10,219,58.74,38.06,26.43,36.43,43.18,34.04,39.46,2017,9,RIAU
195.0, 0909,KABUPATEN ROKAN HILIR,26,775,64.05,44.62,38.01,40.14,51.03,43.97,47.66,2017,9,RIAU
196.0, 0910,KABUPATEN SIAK,8,183,66.03,46.85,42.23,27.86,46.32,43.49,47.9,2017,9,RIAU
197.0, 0911,KABUPATEN KUANTAN SINGINGI,7,123,68.47,46.47,29.17,38.62,41.07,44.49,46.65,2017,9,RIAU
198.0, 0912,KABUPATEN KEPULAUAN MERANTI,9,161,66.73,45.29,31.8,53.21,71.67,41.01,46.49,2017,9,RIAU
187.0, 0901,KOTA PEKANBARU,42,1623,72.1,60.44,43.42,50.04,55.46,51.83,57.05,2018,9,RIAU
188.0, 0902,KOTA DUMAI,7,349,69.04,56.02,35.28,44.36,41.72,47.99,51.4,2018,9,RIAU
189.0, 0903,KABUPATEN KAMPAR,18,577,63.78,49.6,35.87,41.0,59.2,48.45,49.51,2018,9,RIAU
190.0, 0904,KABUPATEN INDRAGIRI HULU,9,281,62.93,41.94,27.63,35.37,39.65,45.04,43.85,2018,9,RIAU
191.0, 0905,KABUPATEN INDRAGIRI HILIR,10,262,64.37,50.34,46.35,32.5,49.71,45.42,51.68,2018,9,RIAU
192.0, 0906,KABUPATEN BENGKALIS,15,558,67.6,55.09,44.02,50.41,53.04,49.9,54.35,2018,9,RIAU
193.0, 0907,KABUPATEN PELALAWAN,5,108,69.0,57.96,44.95,55.91,67.5,44.51,55.76,2018,9,RIAU
194.0, 0908,KABUPATEN ROKAN HULU,8,187,55.26,36.05,25.29,37.5,36.8,33.83,37.71,2018,9,RIAU
195.0, 0909,KABUPATEN ROKAN HILIR,25,812,58.89,47.32,32.18,49.62,49.36,45.17,46.15,2018,9,RIAU
196.0, 0910,KABUPATEN SIAK,8,170,61.79,44.41,27.87,33.75,53.61,40.63,43.96,2018,9,RIAU
197.0, 0911,KABUPATEN KUANTAN SINGINGI,7,128,65.19,50.27,30.88,41.82,55.83,42.75,47.4,2018,9,RIAU
198.0, 0912,KABUPATEN KEPULAUAN MERANTI,9,173,63.9,49.53,37.54,44.06,49.42,47.19,49.51,2018,9,RIAU
187.0, 0901,KOTA PEKANBARU,41,1712,74.64,62.65,43.26,51.22,51.15,54.12,58.4,2019,9,RIAU
188.0, 0902,KOTA DUMAI,7,336,68.94,51.28,37.51,39.19,41.73,46.88,50.31,2019,9,RIAU
189.0, 0903,KABUPATEN KAMPAR,21,655,62.87,42.9,34.74,40.13,42.5,44.18,46.13,2019,9,RIAU
190.0, 0904,KABUPATEN INDRAGIRI HULU,8,389,65.43,44.66,32.76,36.59,44.42,46.35,47.11,2019,9,RIAU
191.0, 0905,KABUPATEN INDRAGIRI HILIR,12,312,59.43,46.17,34.29,36.18,43.06,42.64,45.54,2019,9,RIAU
192.0, 0906,KABUPATEN BENGKALIS,14,433,66.2,55.07,41.07,53.59,50.56,50.14,53.29,2019,9,RIAU
193.0, 0907,KABUPATEN PELALAWAN,7,122,72.13,61.61,45.9,68.91,65.5,52.22,59.09,2019,9,RIAU
194.0, 0908,KABUPATEN ROKAN HULU,10,200,59.53,38.74,30.16,33.93,62.5,40.61,42.17,2019,9,RIAU
195.0, 0909,KABUPATEN ROKAN HILIR,24,765,60.01,46.16,34.6,41.58,46.77,44.27,46.24,2019,9,RIAU
196.0, 0910,KABUPATEN SIAK,10,195,63.8,42.13,31.69,40.0,44.75,44.81,45.59,2019,9,RIAU
197.0, 0911,KABUPATEN KUANTAN SINGINGI,7,141,65.76,45.15,32.25,35.5,48.46,44.51,46.85,2019,9,RIAU
198.0, 0912,KABUPATEN KEPULAUAN MERANTI,7,120,60.23,46.82,36.02,48.75,53.03,42.74,47.09,2019,9,RIAU
199.0, 1001,KOTA JAMBI,25,871,76.2,64.96,55.67,54.67,65.3,62.31,63.19,2015,10,JAMBI
200.0, 1002,KOTA SUNGAI PENUH,3,22,78.73,45.96,49.63,45.81,46.02,56.27,53.74,2015,10,JAMBI
201.0, 1003,KABUPATEN BATANGHARI,1,32,72.51,56.49,55.49,50.95,57.58,59.43,58.74,2015,10,JAMBI
202.0, 1004,KABUPATEN BUNGO,5,68,64.4,55.92,46.63,55.91,43.49,50.84,52.87,2015,10,JAMBI
203.0, 1005,KABUPATEN KERINCI,5,76,56.16,53.52,33.85,33.07,40.16,33.02,41.63,2015,10,JAMBI
204.0, 1006,KABUPATEN TANJUNG JABUNG BARAT,3,107,76.39,68.65,55.52,50.51,70.7,64.84,64.44,2015,10,JAMBI
205.0, 1007,KABUPATEN MERANGIN,1,24,55.0,25.21,22.08,22.23,23.65,24.82,28.83,2015,10,JAMBI
206.0, 1008,KABUPATEN SAROLANGUN,1,25,65.47,38.72,19.66,27.14,24.6,29.28,34.15,2015,10,JAMBI
207.0, 1009,KABUPATEN TEBO,3,71,60.39,47.31,38.82,39.54,38.49,49.0,45.59,2015,10,JAMBI
208.0, 1010,KABUPATEN MUARO JAMBI,3,112,71.01,56.93,55.92,50.96,55.92,60.99,58.62,2015,10,JAMBI
209.0, 1011,KABUPATEN TANJUNG JABUNG TIMUR,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,10,JAMBI
199.0, 1001,KOTA JAMBI,25,866,66.11,49.04,43.83,43.01,44.18,50.1,49.38,2016,10,JAMBI
200.0, 1002,KOTA SUNGAI PENUH,3,37,48.16,32.11,22.91,23.85,23.65,29.73,30.07,2016,10,JAMBI
201.0, 1003,KABUPATEN BATANGHARI,1,34,56.29,36.47,39.19,41.47,45.74,47.57,44.46,2016,10,JAMBI
202.0, 1004,KABUPATEN BUNGO,5,51,60.94,33.73,46.57,35.93,49.41,49.41,46.0,2016,10,JAMBI
203.0, 1005,KABUPATEN KERINCI,5,89,54.63,36.9,22.84,19.21,27.16,31.12,31.98,2016,10,JAMBI
204.0, 1006,KABUPATEN TANJUNG JABUNG BARAT,3,81,63.78,44.69,37.22,39.94,42.01,54.07,46.95,2016,10,JAMBI
205.0, 1007,KABUPATEN MERANGIN,1,23,49.13,26.87,25.65,20.54,25.54,31.41,29.86,2016,10,JAMBI
206.0, 1008,KABUPATEN SAROLANGUN,1,10,58.0,29.0,22.75,22.5,22.75,27.25,30.38,2016,10,JAMBI
207.0, 1009,KABUPATEN TEBO,4,97,57.57,35.71,32.96,30.18,27.84,40.75,37.5,2016,10,JAMBI
208.0, 1010,KABUPATEN MUARO JAMBI,4,78,57.46,39.61,43.53,40.87,42.25,46.92,45.11,2016,10,JAMBI
209.0, 1011,KABUPATEN TANJUNG JABUNG TIMUR,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,10,JAMBI
199.0, 1001,KOTA JAMBI,25,969,70.53,55.81,48.78,54.07,51.99,45.38,55.83,2017,10,JAMBI
200.0, 1002,KOTA SUNGAI PENUH,3,30,54.07,32.2,27.09,0.0,0.0,30.83,36.05,2017,10,JAMBI
201.0, 1003,KABUPATEN BATANGHARI,1,54,55.89,28.93,25.65,0.0,0.0,34.95,36.36,2017,10,JAMBI
202.0, 1004,KABUPATEN BUNGO,5,56,57.11,39.5,27.41,0.0,34.17,35.0,39.74,2017,10,JAMBI
203.0, 1005,KABUPATEN KERINCI,5,93,54.47,39.66,21.48,0.0,35.0,29.8,36.42,2017,10,JAMBI
204.0, 1006,KABUPATEN TANJUNG JABUNG BARAT,3,69,72.81,44.09,47.94,35.0,56.25,48.43,53.28,2017,10,JAMBI
205.0, 1007,KABUPATEN MERANGIN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,JAMBI
206.0, 1008,KABUPATEN SAROLANGUN,2,48,55.62,27.87,26.88,25.0,20.0,32.96,35.65,2017,10,JAMBI
207.0, 1009,KABUPATEN TEBO,4,107,61.96,37.81,37.45,0.0,33.43,47.28,45.26,2017,10,JAMBI
208.0, 1010,KABUPATEN MUARO JAMBI,4,104,61.6,38.73,41.01,33.5,29.64,49.59,47.21,2017,10,JAMBI
209.0, 1011,KABUPATEN TANJUNG JABUNG TIMUR,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,JAMBI
199.0, 1001,KOTA JAMBI,25,959,67.52,53.4,35.44,44.13,55.55,45.35,50.9,2018,10,JAMBI
200.0, 1002,KOTA SUNGAI PENUH,3,41,48.68,32.2,24.7,0.0,0.0,32.68,34.57,2018,10,JAMBI
201.0, 1003,KABUPATEN BATANGHARI,1,22,62.45,32.18,23.86,0.0,0.0,35.11,38.41,2018,10,JAMBI
202.0, 1004,KABUPATEN BUNGO,5,64,58.44,40.43,22.89,40.0,37.5,36.73,39.65,2018,10,JAMBI
203.0, 1005,KABUPATEN KERINCI,5,91,56.57,36.2,24.75,40.0,45.0,36.31,38.52,2018,10,JAMBI
204.0, 1006,KABUPATEN TANJUNG JABUNG BARAT,3,67,60.78,49.52,28.69,42.5,0.0,42.05,45.27,2018,10,JAMBI
205.0, 1007,KABUPATEN MERANGIN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,JAMBI
206.0, 1008,KABUPATEN SAROLANGUN,3,103,54.25,31.86,22.11,28.41,33.0,32.16,35.01,2018,10,JAMBI
207.0, 1009,KABUPATEN TEBO,5,130,60.19,35.54,30.33,35.58,39.38,38.41,41.05,2018,10,JAMBI
208.0, 1010,KABUPATEN MUARO JAMBI,4,112,56.33,33.63,25.78,29.5,38.0,36.47,37.77,2018,10,JAMBI
209.0, 1011,KABUPATEN TANJUNG JABUNG TIMUR,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,10,JAMBI
199.0, 1001,KOTA JAMBI,25,1005,71.54,57.03,42.35,48.78,46.88,52.36,55.43,2019,10,JAMBI
200.0, 1002,KOTA SUNGAI PENUH,3,31,57.23,44.77,32.83,32.98,0.0,35.75,42.18,2019,10,JAMBI
201.0, 1003,KABUPATEN BATANGHARI,2,52,61.61,39.46,29.14,36.25,36.67,40.84,42.62,2019,10,JAMBI
202.0, 1004,KABUPATEN BUNGO,5,71,57.83,41.21,29.12,35.0,37.5,40.56,41.94,2019,10,JAMBI
203.0, 1005,KABUPATEN KERINCI,4,68,52.56,40.56,31.22,0.0,35.63,40.86,41.22,2019,10,JAMBI
204.0, 1006,KABUPATEN TANJUNG JABUNG BARAT,3,104,68.63,49.13,32.31,40.0,0.0,43.18,48.28,2019,10,JAMBI
205.0, 1007,KABUPATEN MERANGIN,1,6,57.0,41.0,39.58,0.0,0.0,41.25,44.71,2019,10,JAMBI
206.0, 1008,KABUPATEN SAROLANGUN,3,87,59.63,38.03,29.45,33.13,31.88,40.92,41.64,2019,10,JAMBI
207.0, 1009,KABUPATEN TEBO,6,154,62.29,41.31,31.92,35.14,38.33,44.67,44.71,2019,10,JAMBI
208.0, 1010,KABUPATEN MUARO JAMBI,4,105,58.12,39.56,29.62,32.5,36.39,42.08,42.07,2019,10,JAMBI
209.0, 1011,KABUPATEN TANJUNG JABUNG TIMUR,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,10,JAMBI
210.0, 1101,PALEMBANG,80,4164,78.01,70.83,76.56,83.55,73.95,67.64,75.09,2015,11,SUMATERA SELATAN
211.0, 1102,LUBUKLINGGAU,11,455,74.91,73.63,76.42,75.6,70.13,68.23,73.15,2015,11,SUMATERA SELATAN
212.0, 1103,PAGARALAM,4,179,69.89,55.77,63.35,72.64,65.17,74.3,66.85,2015,11,SUMATERA SELATAN
213.0, 1104,PRABUMULIH,3,149,76.45,65.38,73.21,82.94,73.17,57.27,71.4,2015,11,SUMATERA SELATAN
214.0, 1105,OGAN KOMERING ULU,10,388,74.44,63.38,44.72,59.48,54.72,58.83,59.26,2015,11,SUMATERA SELATAN
215.0, 1106,OGAN KOMERING ILIR,10,418,71.11,58.29,64.11,66.12,67.51,74.64,66.96,2015,11,SUMATERA SELATAN
216.0, 1107,MUARA ENIM,9,362,75.73,62.69,66.49,68.21,66.75,63.6,67.25,2015,11,SUMATERA SELATAN
217.0, 1108,LAHAT,5,119,72.14,62.86,68.32,75.92,62.29,75.86,69.57,2015,11,SUMATERA SELATAN
218.0, 1109,MUSI RAWAS,5,161,66.71,61.56,73.2,65.59,65.65,67.11,66.64,2015,11,SUMATERA SELATAN
219.0, 1110,MUSI BANYUASIN,14,325,66.06,51.93,46.86,52.09,46.15,44.39,51.25,2015,11,SUMATERA SELATAN
220.0, 1111,BANYUASIN,16,710,72.45,58.28,68.4,78.4,63.17,53.31,65.67,2015,11,SUMATERA SELATAN
221.0, 1112,OGAN ILIR,9,206,77.7,63.25,64.87,78.56,64.6,57.08,67.68,2015,11,SUMATERA SELATAN
222.0, 1113,OKU TIMUR,20,631,71.5,50.45,37.47,52.27,40.27,45.64,49.6,2015,11,SUMATERA SELATAN
223.0, 1114,OKU SELATAN,3,117,70.88,64.33,55.36,58.37,62.01,61.81,62.13,2015,11,SUMATERA SELATAN
224.0, 1115,EMPAT LAWANG,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,11,SUMATERA SELATAN
225.0, 1116,PALI,6,237,75.63,64.97,63.37,65.75,67.58,65.84,67.19,2015,11,SUMATERA SELATAN
226.0, 1117,KABUPATEN MUSI RAWAS UTARA,1,23,84.3,76.72,68.43,73.95,85.87,68.37,76.27,2015,11,SUMATERA SELATAN
210.0, 1101,PALEMBANG,80,3589,63.66,52.83,53.23,52.63,40.18,52.36,52.48,2016,11,SUMATERA SELATAN
211.0, 1102,LUBUKLINGGAU,10,412,65.12,59.42,60.91,63.92,69.43,64.5,63.88,2016,11,SUMATERA SELATAN
212.0, 1103,PAGARALAM,4,263,53.75,35.35,20.14,23.59,27.53,30.47,31.81,2016,11,SUMATERA SELATAN
213.0, 1104,PRABUMULIH,3,162,62.52,61.19,64.23,68.88,40.17,59.77,59.46,2016,11,SUMATERA SELATAN
214.0, 1105,OGAN KOMERING ULU,10,362,59.23,45.62,34.6,42.39,43.16,44.28,44.88,2016,11,SUMATERA SELATAN
215.0, 1106,OGAN KOMERING ILIR,11,363,62.41,50.63,54.59,53.27,56.47,50.9,54.71,2016,11,SUMATERA SELATAN
216.0, 1107,MUARA ENIM,9,266,61.32,47.67,42.27,48.8,41.28,48.66,48.33,2016,11,SUMATERA SELATAN
217.0, 1108,LAHAT,5,90,60.27,37.75,36.69,29.31,37.33,40.64,40.33,2016,11,SUMATERA SELATAN
218.0, 1109,MUSI RAWAS,6,200,64.84,60.14,59.89,61.11,57.56,59.51,60.51,2016,11,SUMATERA SELATAN
219.0, 1110,MUSI BANYUASIN,16,334,58.79,44.31,39.27,33.92,31.44,41.67,41.57,2016,11,SUMATERA SELATAN
220.0, 1111,BANYUASIN,18,636,60.46,43.82,38.99,37.88,33.16,42.45,42.79,2016,11,SUMATERA SELATAN
221.0, 1112,OGAN ILIR,9,288,59.94,34.98,23.64,27.07,27.04,34.22,34.48,2016,11,SUMATERA SELATAN
222.0, 1113,OKU TIMUR,21,571,62.0,39.43,29.82,29.37,33.78,36.91,38.55,2016,11,SUMATERA SELATAN
223.0, 1114,OKU SELATAN,2,78,55.59,38.57,36.44,29.11,24.11,50.83,39.11,2016,11,SUMATERA SELATAN
224.0, 1115,EMPAT LAWANG,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,11,SUMATERA SELATAN
225.0, 1116,PALI,6,220,63.46,58.42,58.09,57.32,54.45,56.34,58.01,2016,11,SUMATERA SELATAN
226.0, 1117,KABUPATEN MUSI RAWAS UTARA,1,26,51.23,29.38,20.48,19.52,23.94,30.19,29.12,2016,11,SUMATERA SELATAN
210.0, 1101,PALEMBANG,81,3886,67.07,46.9,37.11,45.9,50.73,42.79,48.87,2017,11,SUMATERA SELATAN
211.0, 1102,LUBUKLINGGAU,11,430,65.4,47.92,41.17,37.73,35.23,49.05,50.27,2017,11,SUMATERA SELATAN
212.0, 1103,PAGARALAM,4,229,54.72,34.45,20.88,23.31,24.88,28.63,34.32,2017,11,SUMATERA SELATAN
213.0, 1104,PRABUMULIH,4,158,52.37,29.25,29.92,0.0,0.0,37.28,37.21,2017,11,SUMATERA SELATAN
214.0, 1105,OGAN KOMERING ULU,10,365,61.82,37.47,29.56,36.2,44.17,39.53,42.15,2017,11,SUMATERA SELATAN
215.0, 1106,OGAN KOMERING ILIR,12,353,57.51,33.91,28.17,33.65,29.12,29.74,37.52,2017,11,SUMATERA SELATAN
216.0, 1107,MUARA ENIM,8,296,64.24,38.08,30.82,46.96,42.86,40.68,43.73,2017,11,SUMATERA SELATAN
217.0, 1108,LAHAT,6,155,60.98,34.1,27.45,55.0,45.0,35.8,39.79,2017,11,SUMATERA SELATAN
218.0, 1109,MUSI RAWAS,7,248,62.16,41.66,34.23,35.0,36.5,43.43,45.21,2017,11,SUMATERA SELATAN
219.0, 1110,MUSI BANYUASIN,13,354,59.65,35.88,26.18,25.63,36.35,32.17,38.46,2017,11,SUMATERA SELATAN
220.0, 1111,BANYUASIN,22,841,59.25,34.7,24.82,33.67,28.88,31.48,37.54,2017,11,SUMATERA SELATAN
221.0, 1112,OGAN ILIR,7,220,61.36,36.34,24.18,31.44,27.5,32.68,38.48,2017,11,SUMATERA SELATAN
222.0, 1113,OKU TIMUR,23,683,62.68,34.22,25.59,30.81,33.27,34.64,39.2,2017,11,SUMATERA SELATAN
223.0, 1114,OKU SELATAN,4,94,56.79,37.13,37.69,27.73,0.0,32.17,40.81,2017,11,SUMATERA SELATAN
224.0, 1115,EMPAT LAWANG,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,11,SUMATERA SELATAN
225.0, 1116,PALI,6,216,58.18,35.04,24.95,27.31,35.14,37.97,38.82,2017,11,SUMATERA SELATAN
226.0, 1117,KABUPATEN MUSI RAWAS UTARA,2,57,58.67,25.76,20.88,0.0,31.25,31.32,34.16,2017,11,SUMATERA SELATAN
210.0, 1101,PALEMBANG,81,4168,65.12,52.12,35.33,43.27,53.85,44.86,49.73,2018,11,SUMATERA SELATAN
