No,Kode,Kabupaten,JumlahSekolah,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,Tahun,KdProv,Provinsi
291.0, 1609,KABUPATEN BERAU,5,198,52.96,32.95,27.43,45.0,43.32,41.84,39.05,2018,16,KALIMANTAN TIMUR
292.0, 1610,KABUPATEN MAHAKAM ULU,2,38,52.42,37.95,56.71,65.0,0.0,38.71,47.14,2018,16,KALIMANTAN TIMUR
283.0, 1601,KOTA SAMARINDA,23,602,62.39,48.72,33.8,53.96,53.67,48.28,49.37,2019,16,KALIMANTAN TIMUR
284.0, 1602,KOTA BALIKPAPAN,14,485,66.35,49.65,32.1,49.39,56.13,54.22,50.56,2019,16,KALIMANTAN TIMUR
285.0, 1603,KOTA BONTANG,9,372,71.29,53.72,40.7,58.43,60.76,63.17,56.64,2019,16,KALIMANTAN TIMUR
286.0, 1604,KABUPATEN KUTAI KARTANEGARA,28,795,59.44,44.98,37.15,47.62,53.33,44.4,47.89,2019,16,KALIMANTAN TIMUR
287.0, 1605,KABUPATEN KUTAI TIMUR,5,80,59.24,40.08,30.72,42.0,53.51,62.57,43.96,2019,16,KALIMANTAN TIMUR
288.0, 1606,KABUPATEN KUTAI BARAT,6,135,55.08,56.52,50.22,55.63,48.6,43.75,52.59,2019,16,KALIMANTAN TIMUR
289.0, 1607,KABUPATEN PASER,14,253,60.73,39.91,31.45,43.82,51.86,49.3,45.57,2019,16,KALIMANTAN TIMUR
290.0, 1608,KABUPATEN PENAJAM PASER UTARA,4,126,62.73,41.27,30.18,49.57,50.91,53.38,46.28,2019,16,KALIMANTAN TIMUR
291.0, 1609,KABUPATEN BERAU,5,171,55.77,35.14,33.63,36.73,46.58,36.63,41.85,2019,16,KALIMANTAN TIMUR
292.0, 1610,KABUPATEN MAHAKAM ULU,2,57,47.23,36.04,42.67,42.72,0.0,0.0,42.17,2019,16,KALIMANTAN TIMUR
293.0, 1701,KOTA MANADO,37,862,55.21,59.32,45.84,52.38,52.66,38.32,50.62,2015,17,SULAWESI UTARA
294.0, 1702,KOTA BITUNG,9,188,49.93,47.63,24.65,30.96,41.05,31.59,37.64,2015,17,SULAWESI UTARA
295.0, 1703,KOTA TOMOHON,8,335,64.89,72.05,63.83,55.31,64.21,55.38,62.61,2015,17,SULAWESI UTARA
296.0, 1704,KOTA KOTAMOBAGU,3,89,71.88,62.32,58.95,51.44,61.76,64.52,61.81,2015,17,SULAWESI UTARA
297.0, 1705,KABUPATEN KEPULAUAN TALAUD,6,88,67.64,55.84,63.29,44.41,59.22,57.18,57.93,2015,17,SULAWESI UTARA
298.0, 1706,KABUPATEN KEPULAUAN SANGIHE,9,129,77.7,72.05,79.38,67.63,58.65,59.78,69.2,2015,17,SULAWESI UTARA
299.0, 1707,KABUPATEN MINAHASA,12,330,58.21,74.56,64.91,52.91,53.04,43.46,57.85,2015,17,SULAWESI UTARA
300.0, 1708,KABUPATEN BOLAANG MONGONDOW,7,127,72.76,72.4,61.13,45.38,58.8,52.17,60.44,2015,17,SULAWESI UTARA
301.0, 1709,KABUPATEN MINAHASA SELATAN,5,96,48.04,56.03,42.95,42.45,40.94,33.46,43.98,2015,17,SULAWESI UTARA
302.0, 1710,KABUPATEN MINAHASA UTARA,18,387,56.47,55.45,54.68,45.57,53.32,37.39,50.48,2015,17,SULAWESI UTARA
303.0, 1711,KABUPATEN KEP. SITARO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,17,SULAWESI UTARA
304.0, 1712,KABUPATEN MINAHASA TENGGARA,4,67,49.42,54.35,39.44,44.45,50.31,31.58,44.93,2015,17,SULAWESI UTARA
305.0, 1713,KABUPATEN BOLMONG UTARA,4,89,65.26,66.38,57.28,41.03,51.89,43.76,54.27,2015,17,SULAWESI UTARA
306.0, 1714,KABUPATEN BOLMONG TIMUR,1,17,50.41,56.2,44.31,58.01,48.07,35.29,48.72,2015,17,SULAWESI UTARA
307.0, 1715,KABUPATEN BOLMONG SELATAN,2,37,75.53,44.56,67.0,50.69,36.93,47.35,53.68,2015,17,SULAWESI UTARA
293.0, 1701,KOTA MANADO,37,1019,48.88,44.96,38.76,43.97,43.86,38.76,43.2,2016,17,SULAWESI UTARA
294.0, 1702,KOTA BITUNG,9,220,45.86,48.41,39.65,43.93,42.06,38.61,43.09,2016,17,SULAWESI UTARA
295.0, 1703,KOTA TOMOHON,8,331,59.92,58.61,53.31,52.39,51.24,50.29,54.29,2016,17,SULAWESI UTARA
296.0, 1704,KOTA KOTAMOBAGU,3,118,54.53,41.87,34.68,44.87,51.73,48.48,46.03,2016,17,SULAWESI UTARA
297.0, 1705,KABUPATEN KEPULAUAN TALAUD,5,80,63.95,46.72,51.59,43.03,57.42,59.48,53.7,2016,17,SULAWESI UTARA
298.0, 1706,KABUPATEN KEPULAUAN SANGIHE,9,112,71.82,55.57,73.01,66.07,54.34,67.41,64.7,2016,17,SULAWESI UTARA
299.0, 1707,KABUPATEN MINAHASA,12,326,52.0,55.32,43.71,49.78,48.39,45.54,49.12,2016,17,SULAWESI UTARA
300.0, 1708,KABUPATEN BOLAANG MONGONDOW,7,117,54.9,46.27,37.31,44.19,44.84,47.88,45.9,2016,17,SULAWESI UTARA
301.0, 1709,KABUPATEN MINAHASA SELATAN,6,105,51.3,54.46,46.48,43.74,44.44,46.54,47.83,2016,17,SULAWESI UTARA
302.0, 1710,KABUPATEN MINAHASA UTARA,16,340,46.2,47.69,34.14,46.11,45.25,37.5,42.82,2016,17,SULAWESI UTARA
303.0, 1711,KABUPATEN KEP. SITARO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,17,SULAWESI UTARA
304.0, 1712,KABUPATEN MINAHASA TENGGARA,4,63,52.98,41.94,36.35,43.73,44.13,37.75,42.81,2016,17,SULAWESI UTARA
305.0, 1713,KABUPATEN BOLMONG UTARA,3,68,44.56,33.03,25.15,38.5,40.41,41.91,37.26,2016,17,SULAWESI UTARA
306.0, 1714,KABUPATEN BOLMONG TIMUR,1,31,49.94,52.77,35.97,37.26,51.1,46.58,45.6,2016,17,SULAWESI UTARA
307.0, 1715,KABUPATEN BOLMONG SELATAN,3,49,59.39,45.1,55.51,41.07,40.16,41.02,47.04,2016,17,SULAWESI UTARA
293.0, 1701,KOTA MANADO,38,957,50.16,43.84,28.96,36.1,45.14,44.72,41.29,2017,17,SULAWESI UTARA
294.0, 1702,KOTA BITUNG,9,213,46.5,36.52,26.75,34.77,42.94,36.31,37.66,2017,17,SULAWESI UTARA
295.0, 1703,KOTA TOMOHON,8,316,60.07,52.1,35.03,45.65,53.88,54.65,49.83,2017,17,SULAWESI UTARA
296.0, 1704,KOTA KOTAMOBAGU,4,124,51.81,39.85,27.52,33.88,46.46,38.6,40.13,2017,17,SULAWESI UTARA
297.0, 1705,KABUPATEN KEPULAUAN TALAUD,3,54,48.89,42.07,40.88,46.43,47.38,59.0,46.61,2017,17,SULAWESI UTARA
298.0, 1706,KABUPATEN KEPULAUAN SANGIHE,9,112,63.5,53.98,56.18,63.13,54.62,47.62,56.65,2017,17,SULAWESI UTARA
299.0, 1707,KABUPATEN MINAHASA,13,333,52.76,58.67,51.04,51.08,56.88,43.17,53.91,2017,17,SULAWESI UTARA
300.0, 1708,KABUPATEN BOLAANG MONGONDOW,8,141,58.0,44.77,30.02,38.22,44.34,39.45,43.41,2017,17,SULAWESI UTARA
301.0, 1709,KABUPATEN MINAHASA SELATAN,6,129,48.06,47.85,36.18,37.09,52.51,40.17,44.03,2017,17,SULAWESI UTARA
302.0, 1710,KABUPATEN MINAHASA UTARA,17,365,45.81,45.98,27.3,46.49,47.24,40.35,41.47,2017,17,SULAWESI UTARA
303.0, 1711,KABUPATEN KEP. SITARO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,17,SULAWESI UTARA
304.0, 1712,KABUPATEN MINAHASA TENGGARA,4,78,49.0,46.28,23.65,36.74,46.1,35.2,40.1,2017,17,SULAWESI UTARA
305.0, 1713,KABUPATEN BOLMONG UTARA,4,89,43.84,40.88,26.99,38.46,40.3,39.91,37.89,2017,17,SULAWESI UTARA
306.0, 1714,KABUPATEN BOLMONG TIMUR,1,28,42.79,49.43,58.04,0.0,40.21,0.0,47.62,2017,17,SULAWESI UTARA
307.0, 1715,KABUPATEN BOLMONG SELATAN,3,66,60.09,50.42,38.56,33.03,59.66,46.6,50.28,2017,17,SULAWESI UTARA
293.0, 1701,KOTA MANADO,40,929,53.13,43.0,29.18,37.46,44.02,40.07,41.79,2018,17,SULAWESI UTARA
294.0, 1702,KOTA BITUNG,10,262,46.68,31.44,26.17,31.34,38.85,33.0,35.18,2018,17,SULAWESI UTARA
295.0, 1703,KOTA TOMOHON,8,319,61.58,52.53,32.12,44.4,51.37,57.12,49.27,2018,17,SULAWESI UTARA
296.0, 1704,KOTA KOTAMOBAGU,4,141,52.82,36.06,26.61,35.84,45.52,39.69,39.41,2018,17,SULAWESI UTARA
297.0, 1705,KABUPATEN KEPULAUAN TALAUD,3,36,48.5,38.11,34.58,39.56,45.5,39.33,40.85,2018,17,SULAWESI UTARA
298.0, 1706,KABUPATEN KEPULAUAN SANGIHE,9,107,50.52,35.74,29.67,41.59,41.9,37.2,39.23,2018,17,SULAWESI UTARA
299.0, 1707,KABUPATEN MINAHASA,13,312,46.56,37.86,27.83,34.45,40.17,39.0,37.93,2018,17,SULAWESI UTARA
300.0, 1708,KABUPATEN BOLAANG MONGONDOW,8,162,48.54,29.9,26.64,37.16,35.2,36.32,35.37,2018,17,SULAWESI UTARA
301.0, 1709,KABUPATEN MINAHASA SELATAN,6,153,47.65,36.5,27.99,34.6,43.1,39.48,37.91,2018,17,SULAWESI UTARA
302.0, 1710,KABUPATEN MINAHASA UTARA,16,424,46.26,35.91,27.13,41.3,40.03,34.64,37.09,2018,17,SULAWESI UTARA
303.0, 1711,KABUPATEN KEP. SITARO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,17,SULAWESI UTARA
304.0, 1712,KABUPATEN MINAHASA TENGGARA,4,57,45.54,34.46,26.4,32.98,33.68,49.6,35.31,2018,17,SULAWESI UTARA
305.0, 1713,KABUPATEN BOLMONG UTARA,3,89,47.75,32.18,28.4,34.85,38.9,34.83,36.23,2018,17,SULAWESI UTARA
306.0, 1714,KABUPATEN BOLMONG TIMUR,1,20,44.4,29.4,25.5,0.0,38.3,0.0,34.4,2018,17,SULAWESI UTARA
307.0, 1715,KABUPATEN BOLMONG SELATAN,3,50,44.68,28.28,26.65,33.27,0.0,32.08,33.08,2018,17,SULAWESI UTARA
293.0, 1701,KOTA MANADO,39,941,54.07,47.16,31.79,47.3,48.28,45.97,45.18,2019,17,SULAWESI UTARA
294.0, 1702,KOTA BITUNG,9,219,45.51,36.75,29.32,36.53,43.17,37.69,37.83,2019,17,SULAWESI UTARA
295.0, 1703,KOTA TOMOHON,9,324,64.78,51.48,35.12,55.4,54.73,51.79,51.46,2019,17,SULAWESI UTARA
296.0, 1704,KOTA KOTAMOBAGU,3,111,54.54,40.18,30.74,45.97,46.63,39.56,42.43,2019,17,SULAWESI UTARA
297.0, 1705,KABUPATEN KEPULAUAN TALAUD,2,25,52.64,44.0,29.3,48.44,0.0,38.59,41.92,2019,17,SULAWESI UTARA
298.0, 1706,KABUPATEN KEPULAUAN SANGIHE,9,115,53.01,39.36,32.13,49.0,48.63,39.31,42.64,2019,17,SULAWESI UTARA
299.0, 1707,KABUPATEN MINAHASA,13,357,44.29,39.23,29.41,38.25,41.31,40.62,38.28,2019,17,SULAWESI UTARA
300.0, 1708,KABUPATEN BOLAANG MONGONDOW,7,131,44.72,34.54,29.77,38.73,39.46,35.75,36.88,2019,17,SULAWESI UTARA
301.0, 1709,KABUPATEN MINAHASA SELATAN,6,117,46.39,39.54,29.21,37.85,42.48,34.82,38.84,2019,17,SULAWESI UTARA
302.0, 1710,KABUPATEN MINAHASA UTARA,16,375,46.62,41.92,30.8,48.33,42.21,39.16,40.32,2019,17,SULAWESI UTARA
303.0, 1711,KABUPATEN KEP. SITARO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,17,SULAWESI UTARA
304.0, 1712,KABUPATEN MINAHASA TENGGARA,5,78,43.64,38.21,29.2,39.16,39.68,40.0,37.63,2019,17,SULAWESI UTARA
305.0, 1713,KABUPATEN BOLMONG UTARA,4,72,45.28,35.17,29.2,40.0,38.89,37.9,37.09,2019,17,SULAWESI UTARA
306.0, 1714,KABUPATEN BOLMONG TIMUR,1,12,49.83,33.17,27.5,0.0,42.0,0.0,38.13,2019,17,SULAWESI UTARA
307.0, 1715,KABUPATEN BOLMONG SELATAN,3,48,43.58,34.29,28.13,36.36,38.97,0.0,36.1,2019,17,SULAWESI UTARA
308.0, 1801,KOTA PALU,20,484,53.03,42.0,26.69,33.54,43.53,33.7,38.75,2015,18,SULAWESI TENGAH
309.0, 1802,KABUPATEN DONGGALA,13,346,53.73,48.84,35.82,35.99,42.88,33.78,41.84,2015,18,SULAWESI TENGAH
310.0, 1803,KABUPATEN POSO,8,182,64.0,47.94,36.79,36.95,49.56,40.1,45.89,2015,18,SULAWESI TENGAH
311.0, 1804,KABUPATEN MOROWALI,6,156,62.12,50.73,59.52,40.16,56.24,49.4,53.03,2015,18,SULAWESI TENGAH
312.0, 1805,KABUPATEN BANGGAI,17,349,67.27,62.34,55.9,51.75,52.81,50.56,56.77,2015,18,SULAWESI TENGAH
313.0, 1806,KABUPATEN BANGGAI KEPULAUAN,5,75,65.4,63.21,59.19,52.57,63.94,53.15,59.58,2015,18,SULAWESI TENGAH
314.0, 1807,KABUPATEN TOLI-TOLI,19,394,52.1,45.5,25.92,35.31,40.64,32.81,38.71,2015,18,SULAWESI TENGAH
315.0, 1808,KABUPATEN BUOL,5,132,46.24,42.66,27.53,28.54,38.29,31.17,35.74,2015,18,SULAWESI TENGAH
316.0, 1809,KABUPATEN PARIGI MOUTONG,17,441,53.54,39.76,28.89,35.29,45.3,35.87,39.78,2015,18,SULAWESI TENGAH
317.0, 1810,KABUPATEN TOJO UNA-UNA,8,162,52.35,39.25,20.43,31.19,42.95,36.21,37.06,2015,18,SULAWESI TENGAH
318.0, 1811,KABUPATEN SIGI,17,482,50.08,38.52,28.28,32.62,39.91,30.9,36.72,2015,18,SULAWESI TENGAH
319.0, 1812,KABUPATEN BANGGAI LAUT,5,117,59.75,59.12,45.54,60.64,52.95,50.91,54.82,2015,18,SULAWESI TENGAH
320.0, 1813,KABUPATEN MOROWALI UTARA,3,39,68.07,55.31,37.3,34.07,47.88,37.9,46.76,2015,18,SULAWESI TENGAH
308.0, 1801,KOTA PALU,20,527,47.95,36.12,30.06,39.45,42.68,37.81,39.01,2016,18,SULAWESI TENGAH
309.0, 1802,KABUPATEN DONGGALA,15,406,42.05,32.29,27.86,30.57,38.69,32.81,34.05,2016,18,SULAWESI TENGAH
310.0, 1803,KABUPATEN POSO,8,168,56.31,38.07,30.37,38.48,47.16,44.37,42.46,2016,18,SULAWESI TENGAH
311.0, 1804,KABUPATEN MOROWALI,6,133,51.35,44.36,40.02,51.56,50.53,53.16,48.5,2016,18,SULAWESI TENGAH
312.0, 1805,KABUPATEN BANGGAI,18,411,59.28,49.59,54.72,49.05,49.09,50.64,52.06,2016,18,SULAWESI TENGAH
313.0, 1806,KABUPATEN BANGGAI KEPULAUAN,5,75,57.25,53.68,57.94,53.83,64.56,62.8,58.34,2016,18,SULAWESI TENGAH
314.0, 1807,KABUPATEN TOLI-TOLI,19,394,48.45,36.76,24.14,35.23,41.91,37.52,37.34,2016,18,SULAWESI TENGAH
315.0, 1808,KABUPATEN BUOL,5,121,41.45,42.99,28.39,30.7,33.19,34.89,35.27,2016,18,SULAWESI TENGAH
316.0, 1809,KABUPATEN PARIGI MOUTONG,16,450,49.29,37.04,33.12,41.25,46.66,43.03,41.73,2016,18,SULAWESI TENGAH
317.0, 1810,KABUPATEN TOJO UNA-UNA,8,195,46.53,30.44,30.15,34.36,44.39,40.78,37.78,2016,18,SULAWESI TENGAH
318.0, 1811,KABUPATEN SIGI,17,463,44.61,37.52,28.02,37.43,39.31,35.56,37.08,2016,18,SULAWESI TENGAH
319.0, 1812,KABUPATEN BANGGAI LAUT,7,107,60.94,52.3,68.51,66.19,67.33,65.31,63.43,2016,18,SULAWESI TENGAH
320.0, 1813,KABUPATEN MOROWALI UTARA,3,49,52.45,32.86,30.66,34.34,42.29,50.12,40.45,2016,18,SULAWESI TENGAH
308.0, 1801,KOTA PALU,20,560,52.92,36.01,25.92,38.72,45.13,45.25,39.87,2017,18,SULAWESI TENGAH
309.0, 1802,KABUPATEN DONGGALA,15,337,45.45,39.0,30.28,38.8,37.97,40.69,38.41,2017,18,SULAWESI TENGAH
310.0, 1803,KABUPATEN POSO,7,196,57.15,40.93,33.73,49.82,51.3,60.4,45.96,2017,18,SULAWESI TENGAH
311.0, 1804,KABUPATEN MOROWALI,6,141,57.11,52.03,49.84,50.54,45.45,60.96,52.68,2017,18,SULAWESI TENGAH
312.0, 1805,KABUPATEN BANGGAI,18,396,57.49,48.91,45.2,38.94,51.08,44.96,49.19,2017,18,SULAWESI TENGAH
313.0, 1806,KABUPATEN BANGGAI KEPULAUAN,5,61,72.62,70.17,71.31,49.17,68.76,61.73,69.41,2017,18,SULAWESI TENGAH
314.0, 1807,KABUPATEN TOLI-TOLI,18,360,51.86,39.9,24.4,31.64,44.92,38.33,39.49,2017,18,SULAWESI TENGAH
315.0, 1808,KABUPATEN BUOL,5,159,42.83,43.95,34.07,27.89,41.3,43.68,40.47,2017,18,SULAWESI TENGAH
316.0, 1809,KABUPATEN PARIGI MOUTONG,19,434,48.82,35.8,24.57,37.3,40.96,39.07,37.34,2017,18,SULAWESI TENGAH
317.0, 1810,KABUPATEN TOJO UNA-UNA,8,187,48.93,38.51,26.75,31.72,46.97,44.02,39.18,2017,18,SULAWESI TENGAH
318.0, 1811,KABUPATEN SIGI,17,464,45.68,41.19,25.31,32.12,47.7,36.56,38.9,2017,18,SULAWESI TENGAH
319.0, 1812,KABUPATEN BANGGAI LAUT,6,81,65.31,61.11,64.35,63.41,59.83,69.4,63.07,2017,18,SULAWESI TENGAH
320.0, 1813,KABUPATEN MOROWALI UTARA,3,48,50.83,31.21,21.67,35.0,39.86,40.22,35.66,2017,18,SULAWESI TENGAH
308.0, 1801,KOTA PALU,21,551,53.59,36.73,27.62,42.5,44.26,42.03,40.37,2018,18,SULAWESI TENGAH
309.0, 1802,KABUPATEN DONGGALA,15,368,49.44,34.68,31.09,41.28,41.94,38.22,39.01,2018,18,SULAWESI TENGAH
310.0, 1803,KABUPATEN POSO,7,183,59.66,40.1,34.48,57.32,48.5,52.94,46.23,2018,18,SULAWESI TENGAH
311.0, 1804,KABUPATEN MOROWALI,6,162,55.91,36.98,33.01,40.22,47.4,44.05,42.65,2018,18,SULAWESI TENGAH
312.0, 1805,KABUPATEN BANGGAI,19,426,51.89,34.04,28.96,35.13,45.35,43.54,39.43,2018,18,SULAWESI TENGAH
313.0, 1806,KABUPATEN BANGGAI KEPULAUAN,5,75,56.53,38.72,30.23,0.0,47.44,47.02,43.15,2018,18,SULAWESI TENGAH
314.0, 1807,KABUPATEN TOLI-TOLI,18,437,52.48,34.08,27.82,38.12,47.5,40.97,39.8,2018,18,SULAWESI TENGAH
315.0, 1808,KABUPATEN BUOL,5,196,43.82,33.7,27.31,31.0,37.96,36.55,35.37,2018,18,SULAWESI TENGAH
316.0, 1809,KABUPATEN PARIGI MOUTONG,20,520,49.02,30.68,27.2,38.13,39.77,38.74,36.49,2018,18,SULAWESI TENGAH
317.0, 1810,KABUPATEN TOJO UNA-UNA,8,155,52.67,30.18,26.16,37.92,43.21,34.22,36.94,2018,18,SULAWESI TENGAH
318.0, 1811,KABUPATEN SIGI,17,482,46.04,30.54,26.58,35.77,38.32,39.13,35.27,2018,18,SULAWESI TENGAH
319.0, 1812,KABUPATEN BANGGAI LAUT,6,99,44.49,26.2,26.26,29.27,41.31,0.0,33.84,2018,18,SULAWESI TENGAH
320.0, 1813,KABUPATEN MOROWALI UTARA,3,48,50.92,30.42,26.82,38.75,38.0,37.2,36.51,2018,18,SULAWESI TENGAH
308.0, 1801,KOTA PALU,21,519,53.66,40.1,30.59,40.67,46.74,46.72,42.61,2019,18,SULAWESI TENGAH
309.0, 1802,KABUPATEN DONGGALA,15,372,45.21,35.61,30.77,39.22,42.35,35.7,38.04,2019,18,SULAWESI TENGAH
310.0, 1803,KABUPATEN POSO,7,177,59.43,38.35,30.71,52.67,49.32,50.59,44.6,2019,18,SULAWESI TENGAH
311.0, 1804,KABUPATEN MOROWALI,6,162,54.32,44.54,31.93,45.83,45.45,50.25,44.43,2019,18,SULAWESI TENGAH
312.0, 1805,KABUPATEN BANGGAI,18,432,50.8,39.46,31.52,42.39,46.07,41.79,41.47,2019,18,SULAWESI TENGAH
313.0, 1806,KABUPATEN BANGGAI KEPULAUAN,5,60,52.43,38.33,31.46,0.0,49.43,44.56,42.13,2019,18,SULAWESI TENGAH
314.0, 1807,KABUPATEN TOLI-TOLI,18,425,52.17,38.02,30.51,46.8,45.97,43.75,40.7,2019,18,SULAWESI TENGAH
315.0, 1808,KABUPATEN BUOL,5,199,42.66,33.85,28.14,39.17,38.72,35.19,35.54,2019,18,SULAWESI TENGAH
316.0, 1809,KABUPATEN PARIGI MOUTONG,22,472,47.17,34.45,29.04,43.33,42.19,37.42,37.86,2019,18,SULAWESI TENGAH
317.0, 1810,KABUPATEN TOJO UNA-UNA,8,173,50.54,34.75,28.77,38.9,45.22,41.53,39.12,2019,18,SULAWESI TENGAH
318.0, 1811,KABUPATEN SIGI,17,409,40.97,34.5,30.09,34.57,42.84,39.25,36.77,2019,18,SULAWESI TENGAH
319.0, 1812,KABUPATEN BANGGAI LAUT,6,92,42.11,34.22,27.69,35.0,44.18,35.13,35.89,2019,18,SULAWESI TENGAH
320.0, 1813,KABUPATEN MOROWALI UTARA,3,52,49.58,32.88,29.18,44.06,38.44,38.33,37.73,2019,18,SULAWESI TENGAH
321.0, 1901,KOTA MAKASSAR,96,2770,66.84,63.36,75.09,60.2,55.31,55.25,62.68,2015,19,SULAWESI SELATAN
322.0, 1902,KOTA PALOPO,6,135,70.6,60.95,65.0,60.71,54.03,49.26,60.09,2015,19,SULAWESI SELATAN
323.0, 1903,KOTA PAREPARE,8,121,49.3,41.27,30.05,53.68,46.51,36.15,42.83,2015,19,SULAWESI SELATAN
324.0, 1904,KABUPATEN MAROS,33,763,60.35,57.36,62.22,57.4,48.78,47.04,55.53,2015,19,SULAWESI SELATAN
325.0, 1905,KABUPATEN PANGKAJENE KEPULAUAN,17,343,59.04,58.57,51.6,56.9,51.76,41.92,53.3,2015,19,SULAWESI SELATAN
326.0, 1906,KABUPATEN GOWA,35,933,56.67,65.1,58.07,65.48,46.66,43.26,55.87,2015,19,SULAWESI SELATAN
327.0, 1907,KABUPATEN TAKALAR,16,381,65.47,76.1,73.55,72.34,49.03,51.23,64.62,2015,19,SULAWESI SELATAN
328.0, 1908,KABUPATEN JENEPONTO,31,895,79.24,69.99,73.62,67.17,56.91,56.23,67.19,2015,19,SULAWESI SELATAN
329.0, 1909,KABUPATEN BARRU,13,373,57.61,55.02,53.59,58.56,46.63,44.92,52.72,2015,19,SULAWESI SELATAN
330.0, 1910,KABUPATEN BONE,23,604,71.89,66.53,70.92,69.94,52.89,60.0,65.36,2015,19,SULAWESI SELATAN
331.0, 1911,KABUPATEN WAJO,10,206,61.62,64.47,80.25,62.72,56.34,51.01,62.74,2015,19,SULAWESI SELATAN
332.0, 1912,KABUPATEN SOPPENG,10,221,53.57,52.77,57.96,55.49,47.88,43.3,51.83,2015,19,SULAWESI SELATAN
333.0, 1913,KABUPATEN BANTAENG,16,456,51.67,61.94,43.56,61.3,43.76,37.72,49.99,2015,19,SULAWESI SELATAN
334.0, 1914,KABUPATEN BULUKUMBA,17,493,45.7,49.8,38.68,52.59,42.2,34.78,43.96,2015,19,SULAWESI SELATAN
335.0, 1915,KABUPATEN SINJAI,24,510,52.11,54.14,30.82,46.87,36.55,32.68,42.2,2015,19,SULAWESI SELATAN
336.0, 1916,KABUPATEN SELAYAR,2,53,53.24,54.45,25.15,44.04,40.56,31.17,41.44,2015,19,SULAWESI SELATAN
337.0, 1917,KABUPATEN PINRANG,9,220,54.48,58.75,65.96,59.11,49.17,36.91,54.06,2015,19,SULAWESI SELATAN
338.0, 1918,KABUPATEN SIDENRENG RAPPANG,14,384,68.57,65.32,85.66,62.98,55.25,58.19,66.0,2015,19,SULAWESI SELATAN
339.0, 1919,KABUPATEN ENREKANG,10,243,71.97,63.1,78.0,65.24,54.66,54.91,64.65,2015,19,SULAWESI SELATAN
340.0, 1920,KABUPATEN LUWU,8,247,67.31,67.44,61.98,56.05,60.48,51.26,60.75,2015,19,SULAWESI SELATAN
341.0, 1921,KABUPATEN LUWU UTARA,14,249,60.28,63.5,59.27,67.97,50.84,42.46,57.39,2015,19,SULAWESI SELATAN
342.0, 1922,KABUPATEN TANA TORAJA,6,222,61.89,57.06,61.44,58.08,53.73,40.6,55.47,2015,19,SULAWESI SELATAN
343.0, 1923,KABUPATEN LUWU TIMUR,14,469,66.61,64.78,56.62,58.05,50.69,43.33,56.68,2015,19,SULAWESI SELATAN
344.0, 1924,KABUPATEN TORAJA UTARA,5,225,59.48,66.41,66.08,64.21,56.77,36.44,58.23,2015,19,SULAWESI SELATAN
321.0, 1901,KOTA MAKASSAR,98,2701,54.13,41.9,59.92,46.37,50.96,51.97,50.88,2016,19,SULAWESI SELATAN
322.0, 1902,KOTA PALOPO,6,159,44.44,40.47,41.64,55.27,44.64,40.47,44.49,2016,19,SULAWESI SELATAN
323.0, 1903,KOTA PAREPARE,9,125,48.3,36.9,36.4,48.22,43.84,44.22,42.98,2016,19,SULAWESI SELATAN
324.0, 1904,KABUPATEN MAROS,37,880,52.48,43.59,56.6,55.91,50.74,47.85,51.2,2016,19,SULAWESI SELATAN
325.0, 1905,KABUPATEN PANGKAJENE KEPULAUAN,17,354,51.36,42.45,47.84,48.93,49.03,44.73,47.39,2016,19,SULAWESI SELATAN
326.0, 1906,KABUPATEN GOWA,35,881,42.67,37.56,38.91,42.53,42.4,36.79,40.14,2016,19,SULAWESI SELATAN
327.0, 1907,KABUPATEN TAKALAR,16,302,48.94,64.47,65.87,27.22,51.07,46.76,50.72,2016,19,SULAWESI SELATAN
328.0, 1908,KABUPATEN JENEPONTO,32,756,42.42,43.36,48.79,49.34,50.83,50.49,47.54,2016,19,SULAWESI SELATAN
329.0, 1909,KABUPATEN BARRU,13,340,46.45,33.83,29.36,36.28,40.69,35.59,37.03,2016,19,SULAWESI SELATAN
330.0, 1910,KABUPATEN BONE,26,595,59.44,53.92,58.88,63.02,64.23,65.65,60.86,2016,19,SULAWESI SELATAN
331.0, 1911,KABUPATEN WAJO,11,233,52.77,48.53,59.77,68.97,56.52,46.02,55.43,2016,19,SULAWESI SELATAN
332.0, 1912,KABUPATEN SOPPENG,10,240,46.87,46.22,49.09,51.98,47.8,45.17,47.86,2016,19,SULAWESI SELATAN
333.0, 1913,KABUPATEN BANTAENG,18,524,47.85,40.38,36.37,42.33,43.76,37.02,41.29,2016,19,SULAWESI SELATAN
334.0, 1914,KABUPATEN BULUKUMBA,17,436,43.53,37.88,28.67,35.99,39.47,33.83,36.56,2016,19,SULAWESI SELATAN
335.0, 1915,KABUPATEN SINJAI,25,514,45.92,39.28,26.86,43.69,39.89,34.38,38.34,2016,19,SULAWESI SELATAN
336.0, 1916,KABUPATEN SELAYAR,2,43,49.53,34.75,42.32,45.99,50.56,37.21,43.39,2016,19,SULAWESI SELATAN
